stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,stop_url
3615,"Smetana Rd & #801-821","Far side W",  44.906223, -93.411461,"Smetana Rd",HOPKINS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3615
3618,"Portland Av S & 59 St E","Near side N",  44.896191, -93.267693,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3618
3619,"Portland Av S & 58 St E","Near side N",  44.899269, -93.266846,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3619
3620,"Portland Av S & 57 St E","Near side N",  44.900429, -93.266281,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3620
3621,"Portland Av S & 56 St E","Near side N",  44.901455, -93.266273,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3621
3622,"Portland Av S & 55 St E","Near side N",  44.903339, -93.267014,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3622
3624,"Diamond Lake Rd & Hampshire Dr","Near side W",  44.903629, -93.269890,"Diamond Lake Rd",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3624
3628,"Diamond Lake Rd & 3 Av S","Near side W",  44.903343, -93.272743,"Diamond Lake Rd",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3628
3631,"Portland Av S & 55 St E","Across from S",  44.903450, -93.267258,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3631
3632,"Portland Av S & 56 St E","Across from S",  44.901619, -93.266449,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3632
3633,"Portland Av S & 57 St E","Across from S",  44.900608, -93.266396,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3633
3634,"Portland Av S & 58 St E","Across from S",  44.899479, -93.266861,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3634
3635,"Portland Av S & Diamond Lake Ln","Near side S",  44.896145, -93.267838,"Portland Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3635
364,"Robert St S & Wentworth Av","Near side S",  44.898098, -93.080688,"Robert St S",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=364
365,"Robert St S & Lothenbach Av","Near side S",  44.894421, -93.080673,"Robert St S",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=365
3653,"12 Av S & 86 St E","Near side S",  44.848045, -93.258118,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3653
3654,"12 Av S & Crest Rd","Across from S",  44.845348, -93.258133,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3654
3655,"12 Av S & 88 St E","Near side S",  44.844440, -93.258110,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3655
3656,"12 Av S & Park Rd","Across from S",  44.841747, -93.258102,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3656
3657,"12 Av S & 90 St E","Near side S",  44.840839, -93.258110,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3657
3658,"12 Av S & 92 St E","Near side S",  44.837212, -93.258125,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3658
366,"Robert St S & Marie Av","Near side S",  44.891041, -93.080681,"Robert St S",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=366
3660,"12 Av S & 93 1/2 St E","Across from S",  44.834507, -93.258118,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3660
3661,"12 Av S & 12 Av Circle","Near side S",  44.832062, -93.258133,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3661
3663,"12 Av S & Old Shakopee Rd","Near side S",  44.830673, -93.256912,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3663
3665,"Old Shakopee & Trail East/10 Av","Mid block W",  44.829006, -93.259247,"Old Shakopee",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3665
3666,"Old Shakopee Rd & 10 Av S","Across from E",  44.828316, -93.260025,"Old Shakopee Rd",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3666
3667,"Old Shakopee Rd & 12 Av S","Across from E",  44.830719, -93.256554,"Old Shakopee Rd",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3667
3668,"Old Shakopee Rd & 96 St E","Near side N",  44.829876, -93.257767,"Old Shakopee Rd",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3668
3669,"12 Av S & 12 Av Circle","Across from N",  44.831867, -93.257988,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3669
367,"Robert St S & Southview Sq","Far side S",  44.889366, -93.080650,"Robert St S",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=367
3670,"12 Av S & Old Shakopee Rd","Far side N",  44.830795, -93.256882,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3670
3671,"12 Av S & 94 St E","Near side N",  44.833416, -93.257973,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3671
3672,"12 Av S & 93 1/2 St E","Near side N",  44.834328, -93.257965,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3672
3674,"12 Av S & 92 St E","Near side N",  44.837029, -93.257980,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3674
3675,"12 Av S & 90 St E","Near side N",  44.840656, -93.257965,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3675
3676,"12 Av S & Park Rd","Near side N",  44.841564, -93.257957,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3676
3677,"12 Av S & 88 St E","Near side N",  44.844261, -93.257965,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3677
3678,"12 Av S & Crest Rd","Near side N",  44.845165, -93.257988,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3678
3679,"12 Av S & 86 St E","Near side N",  44.847862, -93.257973,"12 Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3679
3683,"Lincoln Dr & #5500","Near side W",  44.902767, -93.398132,"Lincoln Dr",EDINA,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3683
3684,"Lincoln Dr & #5720","Near side S",  44.900749, -93.398621,"Lincoln Dr",EDINA,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3684
3685,"Lincoln Dr & Londonderry (Bren)","Near side S",  44.898979, -93.399170,"Lincoln Dr",EDINA,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3685
369,"Robert St S & Crusader Av","Near side S",  44.887260, -93.080650,"Robert St S",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=369
37,"Chicago Av S & 15 St E","Near side S",  44.968182, -93.262619,"Chicago Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=37
370,"Robert St S & #2021 - Cub Foods","Near side S",  44.885403, -93.080658,"Robert St S",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=370
371,"Livingston Av & Marie Av","Far side S",  44.890694, -93.083229,"Livingston Av",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=371
372,"Livingston Av & Fox Ridge Rd","Near side S",  44.889412, -93.083221,"Livingston Av",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=372
3726,"York Av & Edinborough Entrance","Far side S",  44.863411, -93.320686,"York Av",EDINA,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3726
3727,"Xerxes Av S & Southtown Dr","Near side N",  44.860676, -93.318695,"Xerxes Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3727
3729,"American Blvd & Xerxes Av S","Near side W",  44.859074, -93.318687,"American Blvd",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3729
373,"Livingston Av & Fox Ridge Rd S","Near side S",  44.888405, -93.083183,"Livingston Av",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=373
3735,"York Av S & #7701","Far side N",  44.863781, -93.320679,"York Av S",EDINA,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3735
3736,"56 St - Node & Lyndale Av","Near side S",  44.901508, -93.288467,"56 St - Node",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3736
3737,"56 St W & Aldrich Av S","Near side W",  44.901508, -93.289429,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3737
3739,"56 St W & Colfax Av S","Near side W",  44.901512, -93.291977,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3739
374,"Livingston Av & Crusader Av E","Near side S",  44.887299, -93.083229,"Livingston Av",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=374
3741,"56 St W & Emerson Av S","Near side W",  44.901524, -93.294525,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3741
3742,"56 St W & Fremont Av S","Near side W",  44.901527, -93.295792,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3742
3746,"56 St W & James Av S","Near side W",  44.901554, -93.300858,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3746
3747,"56 St W & Knox Av S","Near side W",  44.901566, -93.302155,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3747
3749,"56 St W & Morgan Av S","Near side W",  44.901566, -93.304680,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3749
375,"Livingston Av & Mendota Rd","Near side S",  44.883694, -93.084442,"Livingston Av",WEST SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=375
3751,"56 St W & Oliver Av S","Near side W",  44.901581, -93.307228,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3751
3752,"56 St W & Penn Av S","Near side W",  44.901577, -93.308540,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3752
3753,"56 St W & Queen Av S","Near side W",  44.901592, -93.309807,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3753
3755,"56 St W & Cumberland Rd","Near side W",  44.901611, -93.312363,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3755
3757,"56 St W & Upton Av S","Near side W",  44.901638, -93.314896,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3757
3759,"56 St W & Washburn Av S","Near side W",  44.901665, -93.317436,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3759
376,"Mendota Rd & Robert Trail S","Near side E",  44.883553, -93.080727,"Mendota Rd",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=376
3760,"56 St W & Xerxes Av S","Near side W",  44.901672, -93.318695,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3760
3761,"Xerxes Av S & 57 St W","Across from S",  44.899914, -93.318893,"Xerxes Av S",EDINA,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3761
3763,"Xerxes Av S & 58 St W","Near side S",  44.898094, -93.318924,"Xerxes Av S",EDINA,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3763
3765,"Xerxes Av S & 59 St W","Near side S",  44.896294, -93.318916,"Xerxes Av S",EDINA,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3765
3768,"60 St W & Washburn Av S","Near side E",  44.894329, -93.317703,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3768
377,"50 St E & Robert St S","Far side E",  44.881077, -93.080330,"50 St E",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=377
3770,"60 St W & Upton Av S","Near side E",  44.894314, -93.315178,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3770
3772,"60 St W & Sheridan Av S","Near side E",  44.894299, -93.312637,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3772
3774,"60 St W & Queen Av S","Near side E",  44.894291, -93.310112,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3774
3775,"60 St W & Penn Av S","Near side E",  44.894279, -93.308800,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3775
3777,"60 St W & Queen Av S","Near side W",  44.894398, -93.309898,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3777
3779,"60 St W & Sheridan Av S","Near side W",  44.894402, -93.312340,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3779
378,"Ashley Ln & #4895","Near side E",  44.877785, -93.074280,"Ashley Ln",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=378
3781,"60 St W & Upton Av S","Near side W",  44.894417, -93.314827,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3781
3783,"60 St W & Washburn Av S","Near side W",  44.894432, -93.317360,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3783
3785,"Xerxes Av S & 60 St W","Far side N",  44.894554, -93.318756,"Xerxes Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3785
3788,"Xerxes Av S & 59 St W","Near side N",  44.896114, -93.318764,"Xerxes Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3788
3790,"Xerxes Av S & 58 St W","Near side N",  44.897915, -93.318779,"Xerxes Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3790
3792,"Xerxes Av S & 57 St W","Near side N",  44.899734, -93.318741,"Xerxes Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3792
3794,"Xerxes Av S & 56 St W","Near side N",  44.901531, -93.318748,"Xerxes Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3794
3796,"56 St W & Washburn Av S","Near side E",  44.901562, -93.317688,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3796
3798,"56 St W & Upton Av S","Near side E",  44.901539, -93.315147,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3798
380,"Ashley Ln & #4970","Across from S",  44.877045, -93.073143,"Ashley Ln",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=380
3800,"56 St W & Sheridan Av S","Near side E",  44.901508, -93.312614,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3800
3802,"56 St W & Queen Av S","Near side E",  44.901489, -93.310059,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3802
3803,"56 St W & Penn Av S","Near side E",  44.901474, -93.308792,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3803
3804,"56 St W & Oliver Av S","Near side E",  44.901474, -93.307564,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3804
3806,"56 St W & Morgan Av S","Near side E",  44.901463, -93.304970,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3806
3808,"56 St W & Knox Av S","Near side E",  44.901463, -93.302475,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3808
3809,"56 St W & James Av S","Near side E",  44.901451, -93.301186,"56 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3809
381,"Ashley Ln & 50 St E","Near side S",  44.876446, -93.073090,"Ashley Ln",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=381
3812,"11 Av & Cottage Dr","Near side E",  45.015293, -93.012093,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3812
3813,"11 Av & Plaza 36 (Target)","Near side E",  45.015419, -93.009430,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3813
382,"50 St E & Babcock Trail","Near side E",  44.876591, -93.065018,"50 St E",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=382
384,"CHS Cooperative & #5400","Near side E",  44.869862, -93.063019,"CHS Cooperative",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=384
385,"Babcock Trail & 55 St E (Cenex)","Near side S",  44.869183, -93.065918,"Babcock Trail",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=385
3866,"11 Av & Plaza 36 (Target)","Across from W",  45.015526, -93.009346,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3866
3867,"11 Av & Cottage Dr","Across from W",  45.015400, -93.011978,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3867
3869,"11 Av & Ariel St N","Near side W",  45.015388, -93.014977,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3869
387,"Babcock Trail & Upper 55 St E","Near side S",  44.867188, -93.066261,"Babcock Trail",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=387
3870,"11 Av & McKnight Rd","Far side E",  45.015450, -93.004860,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3870
3871,"11 Av & 3 St N","Near side E",  45.015499, -93.002563,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3871
3873,"11 Av & 1 St N","Near side E",  45.015530, -92.997513,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3873
3874,"12 Av (Castle) & Helen St N","Near side E",  45.016514, -92.994972,"12 Av (Castle)",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3874
3875,"12 Av E & Margaret St N","Near side E",  45.016548, -92.992493,"12 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3875
388,"Upper 55 St E & Audrey Av","Near side W",  44.867355, -93.069489,"Upper 55 St E",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=388
3883,"7 Av E & Margaret St N","Near side W",  45.012390, -92.992134,"7 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3883
3884,"7 Av E & Helen St N","Near side W",  45.010929, -92.994720,"7 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3884
3885,"7 Av E & 1 St N","Near side W",  45.009495, -92.997231,"7 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3885
3886,"7 Av E & 2 St N","Near side W",  45.008068, -92.999794,"7 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3886
3888,"7 Av E & 3 St N","Near side W",  45.006603, -93.002304,"7 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3888
389,"Upper 55 St E & Asher Av","Across from W",  44.867855, -93.073006,"Upper 55 St E",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=389
39,"Chicago Av S & 17 St E","Near side S",  44.966377, -93.262619,"Chicago Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=39
390,"Upper 55 St E & Annette Av","Across from W",  44.869152, -93.075409,"Upper 55 St E",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=390
3901,"7 Av E & South Av (CR B)","Near side E",  45.006378, -93.002449,"7 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3901
3903,"7 Av E & 2 St N","Near side E",  45.007805, -93.000023,"7 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3903
3904,"7 Av & 1 St N","Near side E",  45.009224, -92.997482,"7 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3904
3905,"7 Av E & Helen St N","Near side E",  45.010658, -92.994957,"7 Av E",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3905
3914,"12 Av & Helen St N","Near side W",  45.016628, -92.994720,"12 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3914
3915,"11 Av & 1 St N","Near side W",  45.015636, -92.997261,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3915
3917,"11 Av & 3 St N","Near side W",  45.015606, -93.002281,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3917
3918,"11 Av & McKnight Rd","Near side W",  45.015553, -93.004852,"11 Av",NORTH SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3918
392,"Upper 55 St E & Alta Av","Near side W",  44.869118, -93.078651,"Upper 55 St E",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=392
393,"Upper 55 St E & Robert Trail S","Near side W",  44.869083, -93.080322,"Upper 55 St E",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=393
3947,"Rosedale Mall & Big Bowl Entrance","Near side W",  45.012623, -93.170372,"Rosedale Mall",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3947
3948,"CR B-2 & American St","Far side W",  45.015167, -93.171318,"CR B-2",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3948
3949,"CR B-2 & Rosedale Commons","Near side W",  45.015156, -93.174072,"CR B-2",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3949
395,"Alta Av & 54 St / 55 St E","Mid block S",  44.870117, -93.078865,"Alta Av",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=395
3950,"Fairview & Rosedale Marketplace","Near side S",  45.012878, -93.177071,"Fairview",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3950
3951,"Fairview Av & Gluek Lane","Far side S",  45.008011, -93.177010,"Fairview Av",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3951
3958,"CR B & Har-Mar Mall","Near side E",  45.006157, -93.163391,"CR B",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3958
3960,"CR B & Albert St","Across from E",  45.006218, -93.159294,"CR B",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3960
3961,"CR B & Hamline Av","Near side E",  45.006214, -93.156723,"CR B",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3961
3963,"CR B & Dellwood St","Near side E",  45.006264, -93.154182,"CR B",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3963
3965,"CR B & Fernwood St","Near side E",  45.006294, -93.151627,"CR B",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3965
3967,"CR B & Lexington Av","Near side E",  45.006367, -93.146538,"CR B",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3967
397,"Alta Av & Upper 55 St E","Near side S",  44.869152, -93.078850,"Alta Av",INVER GROVE HEIGHTS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=397
3979,"Larpenteur Av & Dunlap St","Near side W",  44.992096, -93.148682,"Larpenteur Av",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3979
3980,"Larpenteur Av & Fernwood St","Near side W",  44.992065, -93.151260,"Larpenteur Av",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3980
3984,"Rosedale P&R & Perimeter Rd","Near side N",  45.011509, -93.168526,"Rosedale P&R",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3984
3990,"Dale St & Dale Court","Across from N",  44.996925, -93.126030,"Dale St",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3990
3992,"Dale St & Ryan Av","Near side N",  45.000473, -93.126015,"Dale St",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3992
3995,"Dale St & Skillman Av","Across from N",  45.002502, -93.126030,"Dale St",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3995
3997,"Dale St & Eldridge Av","Across from N",  45.004730, -93.126053,"Dale St",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3997
3998,"CR B & Dale St","Far side W",  45.006207, -93.126358,"CR B",ROSEVILLE,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=3998
