stop_lat,route_color,stop_lon,route_text_color,route_id,fips,stop_sequence,stop_id,route_short_name,stop_name,B19013_001E
32.264869,F7941E,-110.949874,FFFFFF,10824,040190027033011,40,14892,34,Fort Lowell/Vine,33125
32.264919,F7941E,-110.952728,FFFFFF,10824,040190026023000,41,12891,34,Fort Lowell/Mountain,37031
32.26487,F7941E,-110.954525,FFFFFF,10824,040190026023003,42,14909,34,Fort Lowell/Navajo,37031
32.265489,F7941E,-110.960899,FFFFFF,10824,040190026023003,43,343,34,1st Av/Ft Lowell,37031
32.267673,F7941E,-110.960916,FFFFFF,10824,040190026023001,44,13090,34,1st Av/Halcyon,37031
32.270045,F7941E,-110.960924,FFFFFF,10824,040190026024003,45,13091,34,1st Av/Graybill,37031
32.271674,F7941E,-110.960896,FFFFFF,10824,040190026024003,46,12895,34,1st Av/Prince,37031
32.274851,F7941E,-110.960933,FFFFFF,10824,040190026022000,47,12896,34,1st Av/Rillito Apts,37031
32.27962,F7941E,-110.960974,FFFFFF,10824,040190045111004,48,12897,34,1st Av/Roger,21974
32.283275,F7941E,-110.960992,FFFFFF,10824,040190045101000,49,13095,34,1st Av/Limberlost,10829
32.286998,F7941E,-110.960931,FFFFFF,10824,040190045101000,50,12899,34,1st Av/Wetmore,10829
32.291282,F7941E,-110.960978,FFFFFF,10824,040190047101000,51,12900,34,1st Av/Rillito Park,25000
32.29564,F7941E,-110.961685,FFFFFF,10824,040190047252014,52,11349,34,River/1st Av,29921
32.29631,F7941E,-110.966466,FFFFFF,10824,040190047252005,53,14868,34,River/Hillcrest Dr.,29921
32.295683,F7941E,-110.971248,FFFFFF,10824,040190047102010,54,12902,34,Stone/River,25000
32.288619,F7941E,-110.968608,FFFFFF,10824,040190045101007,55,14234,34,Tohono Transit Center,10829
32.25236,994708,-110.840697,FFFFFF,10825,040190040312018,1,109,37,Sabino Canyon/Tanque Verde,42589
32.25473,994708,-110.840805,FFFFFF,10825,040190040312019,2,13642,37,Sabino Canyon/Acoma,42589
32.259026,994708,-110.841031,FFFFFF,10825,040190040312016,3,14891,37,Sabino Canyon/Vactor Ranch,42589
32.263547,994708,-110.840916,FFFFFF,10825,040190040311003,4,13646,37,Sabino Canyon/Shoreline,42589
32.267431,994708,-110.840862,FFFFFF,10825,040190040253013,5,13647,37,Sabino Canyon/Sabino Vista Cir,69022
32.268989,994708,-110.840191,FFFFFF,10825,040190040253013,6,13648,37,Cloud Rd/Sabino Canyon,69022
32.2689,994708,-110.836097,FFFFFF,10825,040190040253012,7,13114,37,Cloud Rd/C Poco,69022
32.268983,994708,-110.831494,FFFFFF,10825,040190040253008,8,13115,37,Cloud Rd/Cmo Suerte,69022
32.268943,994708,-110.827098,FFFFFF,10825,040190040253006,9,13116,37,Cloud Rd/Manor Dr,69022
32.268882,994708,-110.823921,FFFFFF,10825,040190040253015,10,95,37,Cloud Rd/Pantano,69022
32.23501,0096D1,-110.790247,FFFFFF,10826,040190040481000,1,36,4,Speedway/Harrison Park N Ride,65238
32.235532,0096D1,-110.79447,FFFFFF,10826,040190040473007,2,11066,4,Speedway/Cummings,94091
32.235551,0096D1,-110.79863,FFFFFF,10826,040190040472013,3,11067,4,Speedway/Palms Park Dr.,94091
32.235526,0096D1,-110.801649,FFFFFF,10826,040190040472011,4,11068,4,Speedway/Av Ricardo Small,94091
32.235635,0096D1,-110.807838,FFFFFF,10826,040190040462011,5,11070,4,Speedway/Cam Seco,38698
32.235607,0096D1,-110.812073,FFFFFF,10826,040190040462002,6,14997,4,Speedway/Electra,38698
32.235625,0096D1,-110.816424,FFFFFF,10826,040190040462009,7,11074,4,Speedway/Sarnoff,38698
32.235646,0096D1,-110.820039,FFFFFF,10826,040190040322001,8,11075,4,Speedway/Maguire,49125
32.235669,0096D1,-110.824278,FFFFFF,10826,040190040322020,9,11076,4,Speedway/Pantano,49125
32.23568,0096D1,-110.827695,FFFFFF,10826,040190040322020,10,11077,4,Speedway/Grady,49125
32.235729,0096D1,-110.83146,FFFFFF,10826,040190040322011,11,14386,4,Speedway/Prudence,49125
32.23572,0096D1,-110.835254,FFFFFF,10826,040190040322017,12,11078,4,Speedway/7351 E Speedway,49125
32.235735,0096D1,-110.841758,FFFFFF,10826,040190040671001,13,11133,4,Speedway/Kolb,33155
32.235681,0096D1,-110.845308,FFFFFF,10826,040190040672004,14,11134,4,Speedway/Dorado,33155
32.235694,0096D1,-110.846847,FFFFFF,10826,040190040672004,15,11135,4,Speedway/Caribe,33155
32.235688,0096D1,-110.850571,FFFFFF,10826,040190040671008,16,11136,4,Speedway/Natachee,33155
32.235723,0096D1,-110.853737,FFFFFF,10826,040190040671008,17,11137,4,Speedway/Radisson Hotel,33155
32.235736,0096D1,-110.855937,FFFFFF,10826,040190040671009,18,14760,4,Speedway/El Dorado,33155
32.236087,0096D1,-110.858525,FFFFFF,10826,040190030023000,19,11138,4,Speedway/Wilmot,40982
32.236225,0096D1,-110.862256,FFFFFF,10826,040190030023001,20,11139,4,Speedway/Alamo,40982
32.236326,0096D1,-110.866985,FFFFFF,10826,040190030023003,21,11140,4,Speedway/Sahuara,40982
32.236321,0096D1,-110.871267,FFFFFF,10826,040190030022001,22,11141,4,Speedway/Van Buren,40982
32.236285,0096D1,-110.875949,FFFFFF,10826,040190031024000,23,11142,4,Speedway/Craycroft,31250
32.236272,0096D1,-110.880034,FFFFFF,10826,040190031024002,24,11143,4,Speedway/Beverly,31250
32.236314,0096D1,-110.884438,FFFFFF,10826,040190031023019,25,11144,4,Speedway/Rosemont,31250
32.236346,0096D1,-110.888597,FFFFFF,10826,040190031023017,26,11145,4,Speedway/Arcadia,31250
32.236309,0096D1,-110.893205,FFFFFF,10826,040190031011011,27,11146,4,Speedway/Swan,27070
32.236314,0096D1,-110.898821,FFFFFF,10826,040190031011013,28,11147,4,Speedway/Catalina,27070
32.236279,0096D1,-110.902074,FFFFFF,10826,040190031016007,29,11148,4,Speedway/Columbus,27070
32.236323,0096D1,-110.905982,FFFFFF,10826,040190031012012,30,11149,4,Speedway/Arlington,27070
32.236315,0096D1,-110.910143,FFFFFF,10826,040190031013006,31,40,4,Speedway/Alvernon,27070
32.236352,0096D1,-110.913607,FFFFFF,10826,040190031013005,32,11150,4,Speedway/Dodge,27070
32.236276,0096D1,-110.917831,FFFFFF,10826,040190018022007,33,14482,4,Speedway/Palo Verde,31223
32.236244,0096D1,-110.922183,FFFFFF,10826,040190018021009,34,11152,4,Speedway/Howard,31223
32.236182,0096D1,-110.927238,FFFFFF,10826,040190006005031,35,11153,4,Speedway/Country Club,39000
32.236188,0096D1,-110.930502,FFFFFF,10826,040190006005029,36,11154,4,Speedway/Treat,39000
32.236191,0096D1,-110.93592,FFFFFF,10826,040190006001017,37,11155,4,Speedway/Tucson,39000
32.23622,0096D1,-110.940015,FFFFFF,10826,040190006001020,38,11156,4,Speedway/Plumer,39000
32.236178,0096D1,-110.944438,FFFFFF,10826,040190006001023,39,41,4,Speedway/Campbell,39000
32.236135,0096D1,-110.947087,FFFFFF,10826,040190005006000,40,11157,4,Speedway/Warren Underpass,
32.236092,0096D1,-110.951134,FFFFFF,10826,040190005006003,41,11344,4,Speedway/Highland Underpass,
32.236157,0096D1,-110.95533,FFFFFF,10826,040190005006006,42,11161,4,Speedway/Olive Underpass,
32.236136,0096D1,-110.960148,FFFFFF,10826,040190005006010,43,11163,4,Speedway/Euclid,
32.236001,0096D1,-110.962964,FFFFFF,10826,040190004002015,44,11164,4,Speedway/2nd Av,31328
32.236042,0096D1,-110.965911,FFFFFF,10826,040190004002013,45,11165,4,Speedway/4th Av,31328
32.23521,0096D1,-110.971944,FFFFFF,10826,040190004002030,46,11167,4,Stone/Speedway,31328
32.231337,0096D1,-110.971872,FFFFFF,10826,040190004003005,47,11168,4,Stone/University,31328
32.225778,0096D1,-110.970687,FFFFFF,10826,040190001002000,48,11525,4,Toole/7th Av,23125
32.222626,0096D1,-110.968119,FFFFFF,10826,040190001001001,49,25,4,Downtown Ronstadt Center,23125
32.336696,28903B,-110.977684,FFFFFF,10827,040190046152000,1,165,401,Oracle/Ina,96985
32.351864,28903B,-110.975279,FFFFFF,10827,040190046222012,2,14757,401,Magee/Oracle,95577
32.373521,28903B,-110.970105,FFFFFF,10827,040190046202004,3,14918,401,C Concordia/Shadow Mountain Dr,33750
32.387933,28903B,-110.966498,FFFFFF,10827,040190046191029,4,14989,401,Valle del Oro Rd/El Conquistador,68738
32.400294,28903B,-110.95491,FFFFFF,10827,040190047162039,5,12198,401,Oracle/1st Av (OroValley),49107
32.407204,28903B,-110.947367,FFFFFF,10827,040190046421031,6,15937,401,Oracle/11085(SteamPump),64667
32.422988,28903B,-110.940692,FFFFFF,10827,040190046421011,7,14991,401,Innovation Mrkt Dr/Tangerine Rd,64667
32.428356,28903B,-110.949715,FFFFFF,10827,040190046421000,8,16194,401,Tangarine/Innovation Park Dr,64667
32.438971,28903B,-110.943784,FFFFFF,10827,040190046421009,9,16195,401,Innovation Pk Dr/Vistoso Commerce Pl,64667
32.441468,28903B,-110.938846,FFFFFF,10827,040190046432045,10,15925,401,Rancho Vistoso/Pusch Mountain View,48059
32.48258,28903B,-110.921869,FFFFFF,10827,040190047152010,11,15964,401,Oracle/Golder Ranch Dr,42614
32.453419,6A2D3B,-111.191834,FFFFFF,10828,040190046381016,1,16075,410,Grier Rd/Coach Spring Dr,80274
32.45879,6A2D3B,-111.209337,FFFFFF,10828,040190046381040,2,16076,410,Adonis Rd/Amole Ci,80274
32.460011,6A2D3B,-111.217059,FFFFFF,10828,040190044302044,3,16192,410,Sandario Rd/Trico Marana Rd,55926
32.449121,6A2D3B,-111.212168,FFFFFF,10828,040190044302046,4,16077,410,Marana Main/Civic Center,55926
32.437212,6A2D3B,-111.233685,FFFFFF,10828,040190044312047,5,16073,410,Swanson St/Sanders Rd,38527
32.460562,6A2D3B,-111.234465,FFFFFF,10828,040190044302005,6,16191,410,Trico-Marana Rd/Sanders Rd,55926
32.43142,6A2D3B,-111.304325,FFFFFF,10828,040190044192039,7,16190,410,Trico Rd/El Tiro Rd,54915
32.462026,6A2D3B,-111.344816,FFFFFF,10828,040190044193041,8,16070,410,Cocio Rd/El Cerrito Ln,54915
32.378981,6A2D3B,-111.321185,FFFFFF,10828,040190044191048,9,16069,410,Anway Rd/Avra Valley Rd,54915
32.353352,D26EA8,-111.092355,FFFFFF,10829,040190044261006,1,14917,411,Arizona Pavilions/Cortaro Road,72876
32.355611,D26EA8,-111.089694,FFFFFF,10829,040190044261004,2,15014,411,Cortaro Rd/Arizona Pavilions Dr,72876
32.350322,D26EA8,-111.100385,FFFFFF,10829,040190044261010,3,16023,411,Silverbell/Cortaro Rd,72876
32.354622,D26EA8,-111.11005,FFFFFF,10829,040190044261010,4,16024,411,Silverbell/Nueva Vista,72876
32.359565,D26EA8,-111.114945,FFFFFF,10829,040190044261017,5,16026,411,Silverbell/Somerton Dr,72876
32.372593,D26EA8,-111.136818,FFFFFF,10829,040190044271059,6,16028,411,Silverbell/Twin Peaks,68651
32.377224,D26EA8,-111.131828,FFFFFF,10829,040190044271018,7,16042,411,Sunflower Park/Sunflower Ridge,68651
32.374791,D26EA8,-111.127588,FFFFFF,10829,040190044271059,8,16193,411,Coachline/Twin Peaks,68651
32.367874,D26EA8,-111.121984,FFFFFF,10829,040190044272018,9,15970,411,Coachline/Rivulet Dr,68651
32.42587,0054A4,-111.045136,FFFFFF,10830,040190046381147,1,16032,412,Tangerine/Thornydale,80274
32.380633,0054A4,-111.046946,FFFFFF,10830,040190046441000,2,16033,412,Thornydale/Linda Vista Bl,65662
32.358882,0054A4,-111.047028,FFFFFF,10830,040190046462000,3,16034,412,Thornydale/Cortaro Farms Rd,53816
32.344529,0054A4,-111.047014,FFFFFF,10830,040190046471012,4,16035,412,Thornydale/Massingale Rd,65481
32.336829,0054A4,-111.047084,FFFFFF,10830,040190046132000,5,14155,412,Thornydale/Ina Rd,70099
32.335372,0054A4,-111.049821,FFFFFF,10830,040190046132000,6,159,412,Lowe's/Ina,70099
32.330278,0054A4,-111.046362,FFFFFF,10830,040190046132010,7,15977,412,Thornydale/Horizon Hills Dr,70099
32.323136,0054A4,-111.043865,FFFFFF,10830,040190046133010,8,14983,412,Orange Grove/Thornydale,70099
32.323085,0054A4,-111.037032,FFFFFF,10830,040190046102001,9,14985,412,Orange Grove/Cmo de la Tierra,51875
32.312812,0054A4,-111.028687,FFFFFF,10830,040190046103005,10,14964,412,Shannon/Master Pieces Dr,51875
32.309764,0054A4,-111.02888,FFFFFF,10830,040190046103016,11,15015,412,River/Shannon,51875
32.307933,0054A4,-111.025228,FFFFFF,10830,040190046103021,12,16103,412,River/Sunset,51875
32.305012,0054A4,-111.011735,FFFFFF,10830,040190046161034,13,16105,412,River/La Cholla,50294
32.297305,0054A4,-110.9947,FFFFFF,10830,040190046181007,14,14483,412,River/La Canada,76250
32.297464,0054A4,-110.990449,FFFFFF,10830,040190046181007,15,14569,412,River/Hansen,76250
32.297359,0054A4,-110.983343,FFFFFF,10830,040190046181006,16,16108,412,River/River Crossing Ln,76250
32.29715,0054A4,-110.977357,FFFFFF,10830,040190047102019,17,12236,412,River/Oracle,25000
32.295683,0054A4,-110.971248,FFFFFF,10830,040190047102010,18,12902,412,Stone/River,25000
32.288622,0054A4,-110.967882,FFFFFF,10830,040190045101007,19,16013,412,Tohono Transit Center,10829
32.448969,72AA74,-111.212276,FFFFFF,10831,040190044302039,1,16198,413,Marana Main/Civic Center,55926
32.453044,72AA74,-111.208381,FFFFFF,10831,040190044302025,2,16098,413,Lon Adams/Grier Rd,55926
32.454405,72AA74,-111.216946,FFFFFF,10831,040190044302042,3,15587,413,Sandario Rd/Grier Rd,55926
32.415527,72AA74,-111.154006,FFFFFF,10831,040190044312076,4,16078,413,Water St/Campbell St,38527
32.353352,72AA74,-111.092355,FFFFFF,10831,040190044261006,5,14917,413,Arizona Pavilions/Cortaro Road,72876
32.33742,72AA74,-111.055138,FFFFFF,10831,040190046132001,6,272,413,Ina/Oldfather,70099
32.335372,72AA74,-111.049821,FFFFFF,10831,040190046132000,7,159,413,Lowe's/Ina,70099
31.85856,5C1100,-110.977676,FFFFFF,10832,040190041191171,1,15983,421,Park Centre Av/Continental Rd,72767
31.867585,5C1100,-110.993655,FFFFFF,10832,040190043173013,2,15982,421,Trader Ln/Front St,41625
31.91139,5C1100,-110.98241,FFFFFF,10832,040190043261059,3,15978,421,Nogales Hy/Abrego Dr,61679
31.956824,5C1100,-110.974133,FFFFFF,10832,040190043261003,4,15979,421,Sahuarita Rd/Desert Gem,61679
31.96004,5C1100,-110.983321,FFFFFF,10832,040190043291066,5,15989,421,Rancho Sahuarita Bl/Sahuarita Rd,85197
32.004595,5C1100,-110.98827,FFFFFF,10832,040199409001067,6,15999,421,Pima Mine Rd/I-19,27121
32.162997,5C1100,-110.971425,FFFFFF,10832,040190038024000,7,14226,421,Laos Transit Center,22560
32.222081,5C1100,-110.968373,FFFFFF,10832,040190001001001,8,14516,421,Congress/6th Av,23125
32.170073,A1A234,-111.063121,FFFFFF,10833,040190043331000,1,16058,430,C Don Miguel/Cmo de Oeste,63283
32.177458,A1A234,-111.079148,FFFFFF,10833,040190044221016,2,16059,430,Kinney Rd/Bopp Rd,60872
32.186743,A1A234,-111.091524,FFFFFF,10833,040190044042029,3,16060,430,Western Way Ci/Kinney Rd,49702
32.177349,A1A234,-111.101699,FFFFFF,10833,040190044212005,4,16061,430,Bopp Rd/Thornton(Donald),41098
32.177239,A1A234,-111.145022,FFFFFF,10833,040190044211039,5,16062,430,Bopp Rd/San Joaquin Rd,41098
32.10665,9D4D0A,-111.008993,FFFFFF,10834,040199409001109,1,16084,440,San Xavier/Little Nogales,27121
32.090495,9D4D0A,-111.005392,FFFFFF,10834,040199409001120,2,16086,440,Little Nogales Dr/Campus Dr,27121
32.091546,9D4D0A,-111.021626,FFFFFF,10834,040199409001085,3,16087,440,Campus Dr/Mission Rd,27121
32.106987,9D4D0A,-111.018828,FFFFFF,10834,040199409001129,4,16109,440,Mission/San Xavier,27121
32.133757,9D4D0A,-111.015409,FFFFFF,10834,040199409001005,5,11105,440,Valencia/Mission,27121
32.13368,9D4D0A,-110.997962,FFFFFF,10834,040190025062032,6,230,440,Valencia/Midvale Park Rd,45793
32.135143,9D4D0A,-110.977545,FFFFFF,10834,040190037042017,7,12102,440,12th Av/Valencia,38525
32.162997,9D4D0A,-110.971425,FFFFFF,10834,040190038024000,8,14226,440,Laos Transit Center,22560
32.090865,C1272D,-110.80829,FFFFFF,10835,040190040732068,1,14846,450,UA Technology Park,77578
32.100772,C1272D,-110.80085,FFFFFF,10835,040190040741017,2,15947,450,Old Vail Rd/Rita Rd,67452
32.091881,C1272D,-110.782619,FFFFFF,10835,040190040741018,3,15026,450,Old Vail Rd Park & Ride,67452
32.100648,C1272D,-110.800032,FFFFFF,10835,040190040741008,4,15944,450,Old Vail Rd/Rita Rd,67452
32.116974,C1272D,-110.797309,FFFFFF,10835,040190040732036,5,14905,450,Nexus/LaPalma Dr,77578
32.103046,C1272D,-110.772636,FFFFFF,10835,040190040621000,6,14847,450,Houghton/Rita,73269
32.119334,C1272D,-110.77259,FFFFFF,10835,040190040631063,7,16147,450,Houghton/Valencia,74763
32.140641,C1272D,-110.770172,FFFFFF,10835,040190040631077,8,16148,450,Bilby/Courtland,74763
32.155466,C1272D,-110.771947,FFFFFF,10835,040190040631005,9,16149,450,Seven Generations/Thunder Sky,74763
32.166109,C1272D,-110.815521,FFFFFF,10835,040190040583001,10,34,450,Pima College East Campus,75476
32.168305,C1272D,-110.818889,FFFFFF,10835,040190040583001,11,16167,450,Poinciana/Clements Center,75476
32.168596,C1272D,-110.823763,FFFFFF,10835,040190040583001,12,12613,450,Pantano/Poinciana,75476
32.172455,C1272D,-110.82376,FFFFFF,10835,040190040583001,13,12614,450,Pantano/Dogwood,75476
32.177464,C1272D,-110.824255,FFFFFF,10835,040190040381013,14,16041,450,Escalante/Pantano,46463
32.191569,C1272D,-110.838543,FFFFFF,10835,040190040372007,15,11776,450,Golf Links/Park & Ride (inside),63083
32.248837,566C11,-110.840989,FFFFFF,10837,040190040321000,1,85,5,Sabino Canyon/Tanque Verde,49125
32.250925,566C11,-110.841251,FFFFFF,10837,040190040301020,2,82,5,Tanque Verde/Sabino Canyon,82337
32.25072,566C11,-110.845711,FFFFFF,10837,040190040301025,3,13395,5,Tanque Verde/Indian Ruins,82337
32.247988,566C11,-110.850368,FFFFFF,10837,040190030033000,4,13396,5,Tanque Verde/Grant,30227
32.245182,566C11,-110.854659,FFFFFF,10837,040190030033000,5,15047,5,Tanque Verde/6445 Tanque Verde Rd,30227
32.243422,566C11,-110.858594,FFFFFF,10837,040190030033001,6,14787,5,Pima/Wilmot,30227
32.243448,566C11,-110.862103,FFFFFF,10837,040190030033001,7,14875,5,Pima/Alamo,30227
32.243522,566C11,-110.86722,FFFFFF,10837,040190030032024,8,12973,5,Pima/Sahuara,30227
32.243496,566C11,-110.871515,FFFFFF,10837,040190030031013,9,12974,5,Pima/Van Buren,30227
32.243508,566C11,-110.875945,FFFFFF,10837,040190030031002,10,12975,5,Pima/Craycroft,30227
32.243495,566C11,-110.880137,FFFFFF,10837,040190029043023,11,12963,5,Pima/Beverly,59816
32.243496,566C11,-110.883774,FFFFFF,10837,040190029043026,12,12977,5,Pima/Rosemont,59816
32.243485,566C11,-110.885957,FFFFFF,10837,040190029043019,13,12978,5,Pima/Santa Rosa,59816
32.243479,566C11,-110.888684,FFFFFF,10837,040190029043029,14,12979,5,Pima/Arcadia,59816
32.243478,566C11,-110.893035,FFFFFF,10837,040190029012011,15,12980,5,Pima/Swan,29872
32.243505,566C11,-110.897249,FFFFFF,10837,040190029012012,16,12981,5,Pima/Belvedere,29872
32.243454,566C11,-110.901525,FFFFFF,10837,040190029013016,17,12982,5,Pima/Columbus,29872
32.243474,566C11,-110.90596,FFFFFF,10837,040190029013019,18,12983,5,Pima/Desmond,29872
32.243463,566C11,-110.909953,FFFFFF,10837,040190018011015,19,53,5,Pima/Alvernon,34865
32.243411,566C11,-110.914483,FFFFFF,10837,040190018011009,20,12984,5,Pima/Dodge,34865
32.243425,566C11,-110.918613,FFFFFF,10837,040190018012012,21,12985,5,Pima/Palo Verde,34865
32.243371,566C11,-110.922805,FFFFFF,10837,040190018012014,22,12986,5,Pima/Howard,34865
32.243315,566C11,-110.927219,FFFFFF,10837,040190016001015,23,12987,5,Elm/Country Club,40900
32.243293,566C11,-110.93151,FFFFFF,10837,040190016001018,24,12988,5,Elm/Treat,40900
32.242599,566C11,-110.935379,FFFFFF,10837,040190016002027,25,12989,5,Tucson Bl/Elm,40900
32.239462,566C11,-110.935386,FFFFFF,10837,040190006001001,26,12991,5,Tucson Bl/Drachman,39000
32.236191,566C11,-110.93592,FFFFFF,10837,040190006001017,27,11155,5,Speedway/Tucson,39000
32.23622,566C11,-110.940015,FFFFFF,10837,040190006001020,28,11156,5,Speedway/Plumer,39000
32.236178,566C11,-110.944438,FFFFFF,10837,040190006001023,29,41,5,Speedway/Campbell,39000
32.236135,566C11,-110.947087,FFFFFF,10837,040190005006000,30,11157,5,Speedway/Warren Underpass,
32.236092,566C11,-110.951134,FFFFFF,10837,040190005006003,31,11344,5,Speedway/Highland Underpass,
32.236157,566C11,-110.95533,FFFFFF,10837,040190005006006,32,11161,5,Speedway/Olive Underpass,
32.236136,566C11,-110.960148,FFFFFF,10837,040190005006010,33,11163,5,Speedway/Euclid,
32.236001,566C11,-110.962964,FFFFFF,10837,040190004002015,34,11164,5,Speedway/2nd Av,31328
32.236042,566C11,-110.965911,FFFFFF,10837,040190004002013,35,11165,5,Speedway/4th Av,31328
32.235993,566C11,-110.968584,FFFFFF,10837,040190004002012,36,11166,5,Speedway/6th Av,31328
32.236076,566C11,-110.972246,FFFFFF,10837,040190004002008,37,12570,5,Speedway/Stone,31328
32.236041,566C11,-110.975083,FFFFFF,10837,040190003001000,38,12571,5,Speedway/10th Av,16111
32.235947,566C11,-110.97838,FFFFFF,10837,040190003002009,39,12572,5,Speedway/Main,16111
32.235707,566C11,-110.988858,FFFFFF,10837,040190012001010,40,12573,5,Speedway/Columbia,28450
32.235709,566C11,-110.990545,FFFFFF,10837,040190012001010,41,226,5,Speedway/Grande,28450
32.235809,566C11,-110.994354,FFFFFF,10837,040190012001042,42,11712,5,Speedway/Riverview,28450
32.235786,566C11,-110.99759,FFFFFF,10837,040190012001042,43,11713,5,Speedway/Cherokee,28450
32.235757,566C11,-110.999861,FFFFFF,10837,040190012001042,44,11714,5,Speedway/Seminole,28450
32.235743,566C11,-111.001739,FFFFFF,10837,040190012002014,45,11715,5,Speedway/El Rio,28450
32.235712,566C11,-111.005151,FFFFFF,10837,040190044141010,46,12578,5,Speedway/Silverbell,53586
32.236067,566C11,-111.015469,FFFFFF,10837,040190044141010,47,14855,5,Speedway/Falcon Ridge Dr.,53586
32.235495,566C11,-111.02165,FFFFFF,10837,040190044111026,48,12580,5,Greasewood/Speedway,87511
32.226321,566C11,-111.020344,FFFFFF,10837,040190044111026,49,14758,5,Greasewood/Anklam,87511
32.226583,566C11,-111.016596,FFFFFF,10837,040190044152002,50,16152,5,Pima College West Campus,28264
32.162552,568F84,-110.971329,FFFFFF,10838,040190038024000,1,14220,50,Laos Transit Center,22560
32.162953,568F84,-110.973202,FFFFFF,10838,040190038024000,2,14823,50,Liberty/Irvington,22560
32.163709,568F84,-110.968052,FFFFFF,10838,040190024003009,3,10926,50,6th Av/Irvington,27852
32.165405,568F84,-110.968078,FFFFFF,10838,040190024003009,4,10927,50,6th Av/Oklahoma,27852
32.168589,568F84,-110.968109,FFFFFF,10838,040190024003013,5,10928,50,6th Av/Illinois,27852
32.170158,568F84,-110.968115,FFFFFF,10838,040190024003013,6,10929,50,6th Av/Michigan,27852
32.173801,568F84,-110.968131,FFFFFF,10838,040190024005015,7,10930,50,6th Av/District,27852
32.177899,568F84,-110.968631,FFFFFF,10838,040190024002000,8,11561,50,Ajo/6th Av,27852
32.177884,568F84,-110.974071,FFFFFF,10838,040190024002004,9,13030,50,Ajo/Liberty,27852
32.177938,568F84,-110.978155,FFFFFF,10838,040190025011034,10,13031,50,Ajo/12th Av,20234
32.177901,568F84,-110.98143,FFFFFF,10838,040190025011032,11,13032,50,Ajo/16th Av,20234
32.17794,568F84,-110.991732,FFFFFF,10838,040190025033000,12,13033,50,Ajo/Cottonwood,37404
32.177938,568F84,-110.994218,FFFFFF,10838,040190025033006,13,13034,50,Ajo/Holiday Isle Blvd,37404
32.177953,568F84,-110.996517,FFFFFF,10838,040190025033017,14,13035,50,Ajo/Phoebe,37404
32.177946,568F84,-110.999244,FFFFFF,10838,040190025033001,15,13036,50,Ajo/Freedom Drive,37404
32.177506,568F84,-111.003405,FFFFFF,10838,040190043102000,16,200,50,Mission/Ajo,47684
32.177795,568F84,-111.006449,FFFFFF,10838,040190043102000,17,13038,50,Ajo/Cook,47684
32.177717,568F84,-111.00269,FFFFFF,10838,040190025041012,18,268,50,Ajo/Mission,20043
32.162015,AAC02A,-110.971527,FFFFFF,10839,040190038024000,1,14755,6,Laos Transit Center,22560
32.163151,AAC02A,-110.967651,FFFFFF,10839,040190038021002,2,12633,6,Irvington/6th Av,22560
32.163163,AAC02A,-110.964437,FFFFFF,10839,040190038021002,3,12634,6,Irvington/3rd Av,22560
32.163247,AAC02A,-110.960682,FFFFFF,10839,040190037061001,4,12635,6,Irvington/1st Av,17656
32.163866,AAC02A,-110.956064,FFFFFF,10839,040190022011040,5,13054,6,Park/Irvington,24870
32.167951,AAC02A,-110.956145,FFFFFF,10839,040190022011032,6,13055,6,Park/Ohio,24870
32.172633,AAC02A,-110.956143,FFFFFF,10839,040190022011022,7,330,6,Park/Sun Tran,24870
32.175473,AAC02A,-110.956207,FFFFFF,10839,040190022011021,8,13057,6,Park/Palmdale,24870
32.178281,AAC02A,-110.956155,FFFFFF,10839,040190022011017,9,58,6,Park/Ajo,24870
32.188298,AAC02A,-110.956228,FFFFFF,10839,040190022022016,10,13058,6,Park/Tucson Marketplace,26099
32.193418,AAC02A,-110.95606,FFFFFF,10839,040190022022014,11,13060,6,Park/35th St,26099
32.194882,AAC02A,-110.956023,FFFFFF,10839,040190022022010,12,13061,6,Park/34rd St,26099
32.197437,AAC02A,-110.956042,FFFFFF,10839,040190022021046,13,13062,6,Park/31st St,26099
32.199857,AAC02A,-110.956129,FFFFFF,10839,040190022021026,14,13063,6,Park/Silverlake,26099
32.203135,AAC02A,-110.956135,FFFFFF,10839,040190022021012,15,13064,6,Park/25th St,26099
32.206479,AAC02A,-110.956121,FFFFFF,10839,040190008001065,16,14017,6,Park/22nd St,34698
32.207152,AAC02A,-110.956123,FFFFFF,10839,040190008001062,17,14864,6,Park/22nd St,34698
32.211181,AAC02A,-110.956162,FFFFFF,10839,040190008001019,18,14370,6,Park/19th St,34698
32.219387,AAC02A,-110.959293,FFFFFF,10839,040190008002031,19,14726,6,Euclid/12th St,34698
32.22152,AAC02A,-110.959897,FFFFFF,10839,040190008002022,20,10925,6,Broadway/Euclid,34698
32.223375,AAC02A,-110.968582,FFFFFF,10839,040190001001001,21,42,6,6th Av/Pennington,23125
32.221165,AAC02A,-110.965693,FFFFFF,10839,040190001001010,22,10861,6,Broadway/4th Av,23125
32.221759,AAC02A,-110.959343,FFFFFF,10839,040190008002023,23,13604,6,Euclid/Broadway,34698
32.224077,AAC02A,-110.959362,FFFFFF,10839,040190005007013,24,13079,6,Euclid/9th St,
32.228305,AAC02A,-110.959311,FFFFFF,10839,040190005007001,25,60,6,Euclid/6th St,
32.23195,AAC02A,-110.959389,FFFFFF,10839,040190005006030,26,13080,6,Euclid/University,
