route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
8,2022_02_14-SU-MVS-Sunday-25,1033132,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033110,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033133,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033111,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033134,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033112,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033135,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033113,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033136,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033114,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033137,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033115,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033138,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033116,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033139,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033117,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033140,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033118,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033141,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033119,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033142,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033120,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033143,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033121,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033144,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033122,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033145,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033123,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033146,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033124,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033147,Richmond via Millbrae,0,,1001234_shp,,0,0
7,2022_02_14-SU-MVS-Sunday-25,1033125,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,0,0
8,2022_02_14-SU-MVS-Sunday-25,1033148,Richmond via Millbrae,0,,1001234_shp,,0,0
11,2022_02_14-SU-MVS-Sunday-25,1032843,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032880,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032839,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032851,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032815,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032852,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032816,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032853,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032817,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032854,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032818,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032855,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032819,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032856,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032820,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032857,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032821,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032858,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032822,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032859,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032823,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032860,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032824,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032861,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032825,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032862,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032826,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032863,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032827,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032864,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032828,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032865,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032829,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032866,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032830,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032867,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032831,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032868,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032832,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032869,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032833,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032870,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032834,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032871,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032835,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032872,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032836,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032873,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032837,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032874,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032838,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032875,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032840,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032876,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032841,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032877,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032844,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032878,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032846,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032882,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SU-MVS-Sunday-25,1032847,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SU-MVS-Sunday-25,1032883,Dublin/Pleasanton,0,,1001744_shp,,1,1
