stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
10994,,Fort Lowell/Dodge,E FORT LOWELL RD & N DODGE BLVD,32.264975,-110.91395,,,,,0
10996,,Alvernon/Blacklidge,N ALVERNON WAY & E BLACKLIDGE DR,32.261806,-110.909908,,,,,0
10997,,Alvernon/Glenn,N ALVERNON WAY & E GLENN ST,32.258186,-110.909943,,,,,0
10998,,Alvernon/Flower,N ALVERNON WAY & E FLOWER ST,32.254412,-110.909844,,,,,0
11000,,Alvernon/Seneca,N ALVERNON WAY & E SENECA ST,32.246881,-110.909797,,,,,0
11001,,Alvernon/Pima,N ALVERNON WAY & E PIMA ST,32.243048,-110.909753,,,,,0
11002,,Alvernon/Fairmount,N ALVERNON WAY & E FAIRMOUNT ST,32.239604,-110.909821,,,,,0
11005,,Alvernon/3rd St,N ALVERNON WAY & E 3RD ST,32.232326,-110.909729,,,,,0
11006,,Alvernon/5th St,N ALVERNON WY & E 5TH ST,32.229181,-110.909721,,,,,0
11007,,Alvernon/C De Soto,N ALVERNON WAY & E C DE SOTO,32.225326,-110.909602,,,,,0
11008,,Broadway/Alvernon,E BROADWAY BLVD & S ALVERNON WAY,32.221436,-110.909156,,,,,0
11012,,Alvernon/Whittier,S ALVERNON WY & E WHITTIER ST,32.217974,-110.909699,,,,,0
11013,,Alvernon/Hayne,S ALVERNON WAY & E HAYNE ST,32.214001,-110.909787,,,,,0
11014,,Alvernon/Pso Dorado,S ALVERNON WAY & E PSO DORADO,32.210197,-110.909783,,,,,0
11018,,Alvernon/32nd St,S ALVERNON WY & E 32ND ST,32.199651,-110.909561,,,,,0
11019,,Winstel/March Pl,S WINSTEL AVE & E MARCH PL,32.198203,-110.910646,,,,,0
11020,,34th St/33rd St,E 34TH ST & E MARCH PL,32.196088,-110.910625,,,,,0
11022,,34th St/34th Pl,E 34TH ST & S 34TH PL,32.19418,-110.913413,,,,,0
11024,,34th St/Layton,E 34TH ST & LAYTON,32.194182,-110.918488,,,,,0
11027,,Alvernon/32nd St,S ALVERNON WAY & E 32ND ST,32.199115,-110.909632,,,,,0
11029,,Palo Verde/Veterans,S PALO VERDE RD & E VETERANS ST,32.181507,-110.917851,,,,,0
11030,,Palo Verde/Ajo,S PALO VERDE RD & E AJO WAY,32.177547,-110.917891,,,,,0
11031,,Palo Verde/Columbia,S PALO VERDE RD & E COLUMBIA ST,32.172579,-110.917783,,,,,0
11032,,Palo Verde/Michigan,S PALO VERDE RD & E MICHIGAN ST,32.170264,-110.917829,,,,,0
11033,,Gas Rd/Palo Verde,E GAS RD & S PALO VERDE RD,32.16695,-110.917394,,,,,0
11034,,Hotel Dr/Irvington,S HOTEL DR & E IRVINGTON RD,32.16387,-110.914644,,,,,0
11035,,Palo Verde/Corporate,S PALO VERDE RD & S JULIAN DR,32.15722,-110.917707,,,,,0
11037,,Palo Verde/Benson Hwy,S PALO VERDE RD & E BENSON HWY,32.151944,-110.917742,,,,,0
11038,,Palo Verde/Milton,S PALO VERDE RD & E MILTON RD,32.147202,-110.917877,,,,,0
11039,,Palo Verde/Mossman,S PALO VERDE RD & E MOSSMAN RD,32.14294,-110.917843,,,,,0
11040,,Palo Verde/Hemisphere,S PALO VERDE RD & E HEMISPHERE LOOP,32.139219,-110.917643,,,,,0
11041,,Palo Verde/Britannia,S PALO VERDE RD & E HEMISPHERE LOOP,32.136789,-110.9178,,,,,0
11042,,Valencia/Hemisphere,E VALENCIA RD & E HEMISPHERE LOOP,32.134295,-110.922422,,,,,0
11043,,Valencia/Country Club,E VALENCIA RD & S COUNTRY CLUB RD,32.134276,-110.927061,,,,,0
11044,,Valencia/Bay Colony,E VALENCIA RD & S TUCSON BLVD,32.134274,-110.930319,,,,,0
11045,,Tucson Bl/Valencia,S TUCSON BLVD & N TYNDALL AVE,32.133361,-110.934843,,,,,0
11046,,Tucson Bl/Medina,S TUCSON BLVD & E ARAGON RD,32.129979,-110.934808,,,,,0
11047,,Tucson Bl/Elvira,S TUCSON BLVD & E ELVIRA RD,32.126982,-110.934825,,,,,0
11048,,Tucson Bl/Corona,S TUCSON BLVD & E ELVIRA RD,32.124189,-110.934801,,,,,0
11049,,Ajo/Palo Verde,E AJO WAY & S PALO VERDE RD,32.178082,-110.91808,,,,,0
11050,,Ajo/Randolph Av.,E AJO WAY & S RANDOLPH AVE,32.17812,-110.923031,,,,,0
11053,,Ajo/Forgeus,E AJO WAY & S FORGEUS AVE,32.178047,-110.932545,,,,,0
11054,,Ajo/P.C. Sheriffs Dept.,E AJO WAY & S FORGEUS AVE,32.178033,-110.936186,,,,,0
11055,,Ajo/Juvenile Court,E AJO WAY & W I10 RAMP,32.178005,-110.939841,,,,,0
11056,,Ajo/Bernard,E AJO WAY & E BERNARD DR,32.177981,-110.950232,,,,,0
11057,,Ajo/Benson Hwy,E AJO WAY & E BENSON HWY,32.177965,-110.952968,,,,,0
11058,,Ajo/Golden Eagle Distrib,E AJO WAY & S 2ND AVE,32.17797,-110.95984,,,,,0
11059,,Ajo/2rd Av,E AJO WAY & S 2ND AVE,32.177931,-110.963149,,,,,0
11060,,6th Av/Ajo,S 6TH AVE & W AJO WAY,32.178202,-110.968172,,,,,0
11061,,6th Av/District,S 6TH AVE & W DISTRICT ST,32.173812,-110.968322,,,,,0
11063,,6th Av/Michigan,S 6TH AVE & W MICHIGAN DR,32.170709,-110.9683,,,,,0
11064,,6th Av/Illinois,S 6TH AVE & W ILLINOIS ST,32.169077,-110.968295,,,,,0
11065,,6th Av/Oklahoma,S 6TH AV & W OKLAHOMA ST,32.164891,-110.968317,,,,,0
11066,,Speedway/Cummings,E SPEEDWAY BL & N RIVERVIEW BL,32.235532,-110.79447,,,,,0
11067,,Speedway/Palms Park Dr.,E SPEEDWAY BLVD & E PALMS PARK DR,32.235551,-110.79863,,,,,0
11068,,Speedway/Av Ricardo Small,E SPEEDWAY BLVD & N AVE RICARDO SMALL,32.235526,-110.801649,,,,,0
11070,,Speedway/Cam Seco,E SPEEDWAY BLVD & N CMO SECO,32.235635,-110.807838,,,,,0
11073,,Speedway/Woodridge Apts,E SPEEDWAY BLVD & N SPEEDWAY PL,32.235641,-110.815599,,,,,0
11074,,Speedway/Sarnoff,E SPEEDWAY BLVD & N SARNOFF DR,32.235625,-110.816424,,,,,0
11075,,Speedway/Maguire,E SPEEDWAY BLVD & N MAGUIRE AVE,32.235646,-110.820039,,,,,0
11076,,Speedway/Pantano,E SPEEDWAY BLVD & N PANTANO RD,32.235669,-110.824278,,,,,0
11077,,Speedway/Grady,E SPEEDWAY BLVD & E GRADY AVE,32.23568,-110.827695,,,,,0
11078,,Speedway/7351 E Speedway,,32.23572,-110.835254,,,,,0
11085,,Tetakusim Rd/Settler Av,W TETAKUSIM RD & S SETTLER AVE,32.115586,-111.05512,,,,,0
11086,,Cmo Potam /C Tetakusim,S CMO POTAM & UNKNOWN,32.114318,-111.066724,,,,,0
11087,,Cmo Potam /Ball Field,S CMO POTAM & W C TORIM,32.113091,-111.066735,,,,,0
11091,,Tetakusim Rd/Sparrow Av,W TETAKUSIM RD & S CAMINO DE OESTE,32.115339,-111.057168,,,,,0
11092,,Sorrel Ln/Tetakusim Rd,S SORREL LN & W TETAKUSIM RD,32.116355,-111.045894,,,,,0
11093,,Los Reales/Bolingbroke,W LOS REALES RD & S BOLINGBROKE AVE,32.119067,-111.042912,,,,,0
11094,,Los Reales/C de la Bajada,W LOS REALES RD & S BRACKENBURY DR,32.119045,-111.039581,,,,,0
11095,,Los Reales/Cmo Alegre,W LOS REALES RD & S CMO LIBERTAD,32.119078,-111.033223,,,,,0
11096,,Cardinal/Los Reales,S CARDINAL AV & W LOS REALES RD,32.119748,-111.028858,,,,,0
11097,,Cardinal/Tigre,S CARDINAL AVE & W C DEL TIGRE,32.124484,-111.028958,,,,,0
11098,,Cardinal/Pajarito,S CARDINAL AVE & W C PAJARITO,32.127804,-111.028904,,,,,0
11099,,Cardinal/Pincushion,S CARDINAL AVE & W PINCUSHION LN,32.131237,-111.0288,,,,,0
11103,,Cardinal/Century Dr,S CARDINAL AVE & W CENTURY DR,32.135717,-111.028773,,,,,0
11105,,Valencia/Mission,W VALENCIA RD & S MISSION RD,32.133757,-111.015409,,,,,0
11107,,Valencia/Indian Agency Rd,W VALENCIA RD & S VALLEY INDIAN AGENCY CONNECT RD,32.133718,-111.002468,,,,,0
11108,,Valencia/Commerce Court,W VALENCIA RD & W COMMERCE CT,32.133674,-110.995694,,,,,0
11109,,Valencia/Pacheco,W VALENCIA RD & S PACHECO AVE,32.133756,-110.979073,,,,,0
11111,,6th Av/Valeska,S 6TH AVE & W VALESKA ST,32.137173,-110.967871,,,,,0
11112,,6th Av/Bilby,S 6TH AVE & W BILBY RD,32.141625,-110.967891,,,,,0
11113,,6th Av/Delta,S 6TH AV & E DELTA RD,32.145262,-110.967893,,,,,0
11115,,6th Av/Alaska,S 6TH AV & E ALASKA ST,32.154111,-110.967983,,,,,0
11117,,Liberty/Nebraska,S LIBERTY AVE & W NEBRASKA ST,32.156261,-110.973152,,,,,0
11121,,Kolb/C Osita,S KOLB RD & E C OSITO,32.196146,-110.840833,,,,,0
11126,,Kolb/Princeton,S KOLB RD & E PRINCETON PL,32.211175,-110.840845,,,,,0
11129,,Kolb/Broadway,N KOLB RD & E BROADWAY BLVD,32.221493,-110.840771,,,,,0
11130,,Kolb/Kingston,N KOLB RD & E KINGSTON DR,32.22624,-110.840867,,,,,0
11133,,Speedway/Kolb,E SPEEDWAY BLVD & N GREEN HILLS AVE,32.235735,-110.841758,,,,,0
11134,,Speedway/Dorado,E SPEEDWAY BLVD & E DORADO BLVD,32.235681,-110.845308,,,,,0
11135,,Speedway/Caribe,E SPEEDWAY BLVD & N CARIBE AVE,32.235694,-110.846847,,,,,0
11136,,Speedway/Natachee,E SPEEDWAY BLVD & N EL DORADO PL,32.235688,-110.850571,,,,,0
11137,,Speedway/Radisson Hotel,,32.235723,-110.853737,,,,,0
11138,,Speedway/Wilmot,E SPEEDWAY BLVD & N WILMOT RD,32.236087,-110.858525,,,,,0
11139,,Speedway/Alamo,E SPEEDWAY BLVD & N ALAMO AVE,32.236225,-110.862256,,,,,0
11140,,Speedway/Sahuara,E SPEEDWAY BLVD & N MCKINLEY AVE,32.236326,-110.866985,,,,,0
11141,,Speedway/Van Buren,E SPEEDWAY BLVD & N JEFFERSON AVE,32.236321,-110.871267,,,,,0
11142,,Speedway/Craycroft,E SPEEDWAY BLVD & N CRAYCROFT RD,32.236285,-110.875949,,,,,0
11143,,Speedway/Beverly,E SPEEDWAY BLVD & N BEVERLY AVE,32.236272,-110.880034,,,,,0
11144,,Speedway/Rosemont,E SPEEDWAY BLVD & N ROSEMONT BLVD,32.236314,-110.884438,,,,,0
11145,,Speedway/Arcadia,E SPEEDWAY BLVD & N ARCADIA AVE,32.236346,-110.888597,,,,,0
11146,,Speedway/Swan,E SPEEDWAY BLVD & N SWAN RD,32.236309,-110.893205,,,,,0
11147,,Speedway/Catalina,E SPEEDWAY BLVD & N CATALINA AVE,32.236314,-110.898821,,,,,0
11148,,Speedway/Columbus,E SPEEDWAY BLVD & N BRYANT AVE,32.236279,-110.902074,,,,,0
11149,,Speedway/Arlington,E SPEEDWAY BLVD & N ARLINGTON BLVD,32.236323,-110.905982,,,,,0
11150,,Speedway/Dodge,E SPEEDWAY BLVD & N DODGE BLVD,32.236352,-110.913607,,,,,0
11152,,Speedway/Howard,E SPEEDWAY BLVD & N HOWARD BLVD,32.236244,-110.922183,,,,,0
11153,,Speedway/Country Club,E SPEEDWAY BLVD & N COUNTRY CLUB RD,32.236182,-110.927238,,,,,0
11154,,Speedway/Treat,E SPEEDWAY BLVD & N TREAT AVE,32.236188,-110.930502,,,,,0
11155,,Speedway/Tucson,E SPEEDWAY BLVD & N TUCSON,32.236191,-110.93592,,,,,0
11156,,Speedway/Plumer,E SPEEDWAY BLVD & N PLUMER AVE,32.23622,-110.940015,,,,,0
11157,,Speedway/Warren Underpass,E SPEEDWAY BLVD & WARREN UNDERPASS,32.236135,-110.947087,,,,,0
11161,,Speedway/Olive Underpass,E SPEEDWAY BLVD & OLIVE UNDERPASS,32.236157,-110.95533,,,,,0
11163,,Speedway/Euclid,E SPEEDWAY BLVD & N EUCLID AVE,32.236136,-110.960148,,,,,0
11164,,Speedway/2nd Av,E SPEEDWAY BL & N BEAN AV,32.236001,-110.962964,,,,,0
11165,,Speedway/4th Av,E SPEEDWAY BLVD & N 4TH AVE,32.236042,-110.965911,,,,,0
11166,,Speedway/6th Av,E SPEEDWAY BL & N 6TH AV,32.235993,-110.968584,,,,,0
11167,,Stone/Speedway,N STONE AVE & W SPEEDWAY BLVD,32.23521,-110.971944,,,,,0
11168,,Stone/University,N STONE AVE & W UNIVERSITY BLVD,32.231337,-110.971872,,,,,0
11170,,Stone/Franklin,N STONE AVE & N TOOLE AVE,32.225841,-110.971806,,,,,0
11171,,Stone/Alameda,N STONE AVE & E ALAMEDA ST,32.2246,-110.971759,,,,,0
11172,,Alameda/Court Av,W ALAMEDA ST & N COURT AVE,32.223427,-110.97419,,,,,0
11175,,6th Av/6th St,N 6TH AVE & UNNAMED,32.22734,-110.968558,,,,,0
11177,,Speedway/6th Av,E SPEEDWAY BL & N 6TH AV,32.235831,-110.968544,,,,,0
11178,,Speedway/4th Av,E SPEEDWAY BLVD & N 4TH AVE,32.235778,-110.965327,,,,,0
11179,,Speedway/2nd Av,E SPEEDWAY BL & N 2ND AV,32.235835,-110.962379,,,,,0
11180,,Speedway/Euclid,E SPEEDWAY BLVD & N EUCLID AVE,32.235906,-110.958945,,,,,0
11181,,Speedway/Olive Underpass,E SPEEDWAY BLVD & OLIVE UNDERPASS,32.235878,-110.955184,,,,,0
11182,,Speedway/Highland Underpass,E SPEEDWAY BL & N MOUNTAIN AV,32.235885,-110.951063,,,,,0
11183,,Speedway/Warren Underpass,E SPEEDWAY BLVD & WARREN UNDERPASS,32.235886,-110.947313,,,,,0
11184,,Speedway/Plumer,E SPEEDWAY BLVD & N WILSON AVE,32.235941,-110.939368,,,,,0
11185,,Speedway/Tucson,E SPEEDWAY BLVD & N TUCSON BLVD,32.235948,-110.934632,,,,,0
11186,,Speedway/Treat,E SPEEDWAY BLVD & N TREAT AVE,32.235858,-110.930825,,,,,0
11187,,Speedway/Country Club,E SPEEDWAY BLVD & N COUNTRY CLUB RD,32.235835,-110.926357,,,,,0
11188,,Speedway/Miramonte,E SPEEDWAY BLVD & N CMO MIRAMONTE,32.236058,-110.921182,,,,,0
11189,,Speedway/Richey,E SPEEDWAY BLVD & N RICHEY BLVD,32.236018,-110.915658,,,,,0
11190,,Speedway/Dodge,E SPEEDWAY BLVD & N DODGE BLVD,32.236007,-110.912949,,,,,0
11191,,Speedway/Arlington,E SPEEDWAY BLVD & N ARLINGTON BLVD,32.236009,-110.905,,,,,0
11193,,Speedway/Belvedere,E SPEEDWAY BL & N BELVEDERE AV,32.236055,-110.896562,,,,,0
11194,,Speedway/Swan,E SPEEDWAY BLVD & N SWAN RD,32.236094,-110.892203,,,,,0
11195,,Speedway/Arcadia,E SPEEDWAY BLVD & N ARCADIA AVE,32.236079,-110.888044,,,,,0
11196,,Speedway/Rosemont,E SPEEDWAY BLVD & N ROSEMONT BLVD,32.236071,-110.883587,,,,,0
11197,,Speedway/Beverly,E SPEEDWAY BL & N BEVERLY AV,32.236029,-110.879465,,,,,0
11198,,Speedway/Craycroft,E SPEEDWAY BLVD & N CRAYCROFT RD,32.236013,-110.875062,,,,,0
11200,,Speedway/Van Buren,E SPEEDWAY BL & N MCKINLEY AV,32.236012,-110.870646,,,,,0
11201,,Speedway/Sahuara,E SPEEDWAY BLVD & N SAHUARA AVE,32.236036,-110.866658,,,,,0
11202,,Speedway/Sonoita,E SPEEDWAY BLVD & N ALAMO AVE,32.235966,-110.86395,,,,,0
11204,,Speedway/Radisson Hotel,,32.235427,-110.852642,,,,,0
11205,,Speedway/Natachee,E SPEEDWAY BLVD & N NATACHEE,32.235438,-110.849725,,,,,0
11207,,Speedway/Dorado,E SPEEDWAY BLVD & E DORADO BLVD,32.235386,-110.844738,,,,,0
11209,,Kolb/Speedway,N KOLB RD & E SPEEDWAY BLVD,32.234892,-110.841132,,,,,0
11212,,Kolb/Kingston,N KOLB RD & E KINGSTON DR,32.225776,-110.841096,,,,,0
11213,,Kolb/K-Mart,N KOLB RD,32.222626,-110.84111,,,,,0
11214,,Kolb/Broadway,S KOLB RD & E BROADWAY BLVD,32.220635,-110.841133,,,,,0
11217,,Kolb/Princeton,S KOLB RD & E PRINCETON PL,32.210585,-110.841097,,,,,0
11220,,Kolb/C Ileo,S KOLB RD & E C ILEO,32.198697,-110.841156,,,,,0
11228,,Speedway/Kolb,E SPEEDWAY BLVD & N KOLB RD,32.235379,-110.840402,,,,,0
11230,,Speedway/7350 E Speedway,7400 E SPEEDWAY BLVD & N PRUDENCE RD,32.235388,-110.834792,,,,,0
11232,,Speedway/Pantano,E SPEEDWAY BLVD & N PANTANO RD,32.235368,-110.823359,,,,,0
11233,,Speedway/Maguire,E SPEEDWAY BLVD & N MAGUIRE AVE,32.235425,-110.819391,,,,,0
11234,,Speedway/Woodridge Apts,,32.235421,-110.81592,,,,,0
11235,,Speedway/Keesal,E SPEEDWAY BLVD & N ELECTRA DR,32.235397,-110.812672,,,,,0
11236,,Speedway/Goebel,E SPEEDWAY BLVD & N GOEBEL AVE,32.235334,-110.809335,,,,,0
11237,,Speedway/Cam Seco,E SPEEDWAY BLVD & N CMO SECO,32.235307,-110.806168,,,,,0
11239,,Speedway/Av Ricardo Small,E SPEEDWAY BL & N AVENIDA RICARDO SMAL,32.235378,-110.800764,,,,,0
11240,,Speedway/Igo Way,E SPEEDWAY BLVD & N IGO WAY,32.235427,-110.79789,,,,,0
11241,,Speedway/Cummings,E SPEEDWAY BLVD & N CUMMINGS DR,32.23537,-110.794339,,,,,0
11246,,32nd St/Chrysler,E 32ND ST & S DODGE BLVD,32.199391,-110.914192,,,,,0
11247,,Silverlake/Palo Verde,E SILVERLAKE RD & S PALO VERDE AVE,32.199759,-110.918377,,,,,0
11249,,Silverlake/Randolph Way,E SILVERLAKE RD & S HOWARD SV,32.199682,-110.922556,,,,,0
11250,,Country Club/Silverlake,S COUNTRY CLUB RD & E SILVERLAKE RD,32.199908,-110.92661,,,,,0
11251,,Country Club/27th St,S COUNTRY CLUB RD & E 27TH ST,32.203006,-110.926589,,,,,0
11252,,Country Club/23rd St,S COUNTRY CLUB RD & E 23RD ST,32.205914,-110.926675,,,,,0
11255,,Country Club/Eastland,S COUNTRY CLUB RD & E EASTLAND ST,32.211694,-110.926508,,,,,0
11256,,Country Club/17th St,S COUNTRY CLUB RD & E CMO CAMPESTRE,32.21366,-110.926541,,,,,0
11257,,Country Club/Arroyo Chico,S COUNTRY CLUB RD & E ARROYO CHICO,32.216833,-110.926497,,,,,0
11263,,Park/Drachman,N PARK AVE & E DRACHMAN ST,32.239801,-110.956756,,,,,0
11264,,Park/Elm,N PARK AVE & E ELM ST,32.242663,-110.956776,,,,,0
11265,,Park/Waverly,N PARK AV & E WAVERLY ST,32.24599,-110.956747,,,,,0
11266,,Park/Grant,N PARK AVE & E GRANT RD,32.250103,-110.956828,,,,,0
11267,,Park/Copper,N PARK AVE & E COPPER ST,32.254179,-110.956744,,,,,0
11268,,Park/Glenn,N PARK AVE & E GLENN ST,32.257371,-110.956711,,,,,0
11269,,Glenn/Mountain,E GLENN ST & N VIA ENCANTADORA,32.257473,-110.952688,,,,,0
11270,,Glenn/Cherry,E GLENN ST & N CHERRY AVE,32.257523,-110.947933,,,,,0
11272,,Glenn/Plumer,E GLENN ST & N PLUMER AVE,32.257558,-110.939325,,,,,0
11273,,Glenn/Tucson,E GLENN ST & N TUCSON BLVD,32.257579,-110.934995,,,,,0
11274,,Glenn/Treat,E GLENN ST & N TREAT AVE,32.257629,-110.930781,,,,,0
11275,,Glenn/Country Club,E GLENN ST & N COUNTRY CLUB RD,32.25766,-110.926535,,,,,0
11276,,Glenn/Edith,E GLENN ST & N EDITH BLVD,32.257685,-110.922778,,,,,0
11277,,Glenn/Palo Verde,E GLENN ST & N PALO VERDE AVE,32.257748,-110.917959,,,,,0
11278,,Glenn/Dodge,E GLENN ST & N DODGE BLVD,32.25778,-110.913862,,,,,0
11288,,Glenn/Columbus,E GLENN ST & N FAIR OAKS AVE,32.257954,-110.901795,,,,,0
11289,,Glenn/Sycamore,E GLENN ST & N C DE ROMY,32.257918,-110.905905,,,,,0
11290,,Glenn/Dodge,E GLENN ST & N RICHEY BLVD,32.257886,-110.914694,,,,,0
11291,,Glenn/Palo Verde,E GLENN ST & N SPARKMAN BLVD,32.257849,-110.918737,,,,,0
11292,,Glenn/Edith,E GLENN ST & N FLANWILL BLVD,32.25779,-110.923304,,,,,0
11293,,Glenn/Country Club,E GLENN ST & N COUNTRY CLUB RD,32.257819,-110.927335,,,,,0
11294,,Glenn/Treat,E GLENN ST & N TREAT AVE,32.257733,-110.931349,,,,,0
11295,,Glenn/Tucson,E GLENN ST & N WILSON AVE,32.257679,-110.935542,,,,,0
11296,,Glenn/Plumer,E GLENN ST & N PLUMER AV,32.2577,-110.939807,,,,,0
11298,,Glenn/Cherry,E GLENN ST & N CHERRY AV,32.257648,-110.948588,,,,,0
11299,,Glenn/Mountain,E GLENN ST & N VIA ENCANTADORA,32.257607,-110.952654,,,,,0
11300,,Glenn/Park,E GLENN ST & N PARK AV,32.257677,-110.956407,,,,,0
11301,,Park/Copper,N PARK AVE & E COPPER ST,32.253744,-110.956886,,,,,0
11302,,Park/Grant,N PARK AVE & E GRANT RD,32.250086,-110.956955,,,,,0
11303,,Park/Waverly,N PARK AVE & E SENECA ST,32.245817,-110.956921,,,,,0
11304,,Park/Elm,N PARK AVE & E LEE ST,32.242183,-110.956888,,,,,0
11305,,Park/Drachman,N PARK AVE & E DRACHMAN ST,32.23938,-110.956888,,,,,0
11321,,Auto Mall Dr/Oracle,W AUTO MALL DR & N CIRCUIT RD,32.290148,-110.979145,,,,,0
11324,,Wetmore/Auto Mall Dr,W WETMORE RD & W AUTO MALL DR,32.286698,-110.987412,,,,,0
11325,,Wetmore/Lake,W WETMORE RD & N LAKE DR,32.286835,-110.991788,,,,,0
11326,,Wetmore/Flowing Wells,W WETMORE RD & N FLOWING WELLS RD,32.286877,-110.995512,,,,,0
11327,,Wetmore/Pomona,W WETMORE RD & N POMONA AVE,32.286977,-110.999673,,,,,0
11328,,Oracle/Rudasill,N ORACLE RD & W RUDASILL RD,32.31435,-110.977705,,,,,0
11329,,River/Stone,E RIVER RD & N STONE AVE,32.296099,-110.970667,,,,,0
11330,,River/Campana Dr,E RIVER RD & N LA CAMPANA,32.293807,-110.95907,,,,,0
11331,,River/Via Entrada,E RIVER RD & N VIA ENTRADA,32.290859,-110.949157,,,,,0
11332,,Campbell Av/River,N CAMPBELL AVE & E RIVER RD,32.285978,-110.943934,,,,,0
11333,,Campbell Av/Allen,N CAMPBELL AVE & E ALLEN RD,32.275661,-110.943951,,,,,0
11344,,Speedway/Highland Underpass,E SPEEDWAY BLVD & N MOUNTAIN AVE,32.236092,-110.951134,,,,,0
11347,,River/Campbell,E RIVER RD & N CAMPBELL AVE,32.287343,-110.944504,,,,,0
11348,,River/Via Entrada,E RIVER RD & N VIA ENTRADA,32.291749,-110.950632,,,,,0
11349,,River/1st Av,E RIVER RD & N 1ST AVE,32.29564,-110.961685,,,,,0
11350,,River/Stone,W RIVER RD & E RIVER RD,32.296431,-110.971752,,,,,0
11352,,Ina/Pso Del Norte,W INA RD & N PSO DEL NORTE,32.33741,-110.983229,,,,,0
11355,,Ina/La Canada,W INA RD & N LA CANADA DR,32.337324,-110.995639,,,,,0
11357,,Ina/Magic Pl,W INA RD & N MAGIC LN,32.337329,-111.004874,,,,,0
11358,,Ina/Casablanca,W INA RD & N CASABLANCA DR,32.337418,-111.009082,,,,,0
11359,,Ina/2300 W Ina Road WB,,32.33741,-111.018246,,,,,0
11362,,Ina/Shannon,W INA RD & N SHANNON RD,32.337535,-111.030203,,,,,0
11364,,Ina/Cmo De La Tierra,W INA RD & N CMO DE LA TIERRA,32.337551,-111.038393,,,,,0
11365,,Ina/Meredith,W INA RD & N MEREDITH BLVD,32.337666,-111.044009,,,,,0
11368,,Stone/Speedway,N STONE AVE & E SPEEDWAY BLVD,32.236188,-110.971696,,,,,0
11369,,Romero/Carefree Village,,32.282385,-111.003449,,,,,0
11372,,Flowing Wells/Roger,N FLOWING WELLS RD & W ROGER RD,32.278774,-110.995129,,,,,0
11373,,Flowing Wells/Pastime,N FLOWING WELLS RD & W PASTIME RD,32.275411,-110.995169,,,,,0
11375,,Flowing Wells/Prince,N FLOWING WELLS RD & W PRINCE RD,32.272344,-110.994957,,,,,0
11378,,Flowing Wells/Delano,N FLOWING WELLS RD & W DELANO DR,32.26389,-110.995097,,,,,0
11379,,Miracle Mile/Flowing Wells,W MIRACLE MILE & N FLOWING WELLS RD,32.261123,-110.994478,,,,,0
11380,,Miracle Mile/El Burrito,W MIRACLE MILE & N EL BURRITO AVE,32.261055,-110.991146,,,,,0
11381,,Miracle Mile/Fairview,W MIRACLE MILE & N FAIRVIEW AVE,32.260895,-110.986243,,,,,0
11382,,Miracle Mile/Riviera Motel,W MIRACLE MILE & N 14TH AVE,32.260902,-110.981544,,,,,0
11383,,Oracle/Glenn,N ORACLE RD & W GLENN ST,32.257383,-110.978256,,,,,0
11384,,Oracle/Jacinto,N ORACLE RD & W JACINTO ST,32.253739,-110.978228,,,,,0
11385,,Oracle/Alturas,N ORACLE RD & W ALTURAS ST,32.251972,-110.978214,,,,,0
11387,,Oracle/Plata,N ORACLE RD & W LESTER ST,32.244261,-110.978142,,,,,0
11388,,Oracle/Lee,N ORACLE RD & W LEE ST,32.241411,-110.978128,,,,,0
11389,,Main/Mabel,N MAIN ST & N MAIN AVE,32.238561,-110.978112,,,,,0
11407,,Main/Speedway,N MAIN AVE & W SPEEDWAY BLVD,32.236311,-110.9778,,,,,0
11408,,Main/Mabel,N MAIN ST & N MAIN AVE,32.238645,-110.977895,,,,,0
11409,,Oracle/Lee,N ORACLE RD & W LEE ST,32.241337,-110.977852,,,,,0
11413,,Oracle/Jacinto,N ORACLE RD & W JACINTO ST,32.254188,-110.977948,,,,,0
11414,,Oracle/Glenn,N ORACLE RD & W GLENN ST,32.257916,-110.977924,,,,,0
11415,,Miracle Mile/Cemetery,W MIRACLE MILE & N 14TH AVE,32.261103,-110.980108,,,,,0
11417,,Miracle Mile/Fairview,W MIRACLE MILE & N FAIRVIEW AVE,32.261126,-110.987144,,,,,0
11418,,Miracle Mile/El Burrito,W MIRACLE MILE & N EL BURRITO AVE,32.261235,-110.991207,,,,,0
11419,,Miracle Mile/Flowing Wells,W MIRACLE MILE & N FLOWING WELLS RD,32.261347,-110.994559,,,,,0
11425,,Prince/Iroquois,W PRINCE RD & N IROQUOIS AVE,32.272056,-110.998137,,,,,0
11426,,Flowing Wells/Prince,N FLOWING WELLS RD & W PRINCE RD,32.271977,-110.995126,,,,,0
11427,,Flowing Wells/Pastime,N FLOWING WELLS RD & W PASTIME RD,32.275946,-110.994857,,,,,0
11430,,Romero/Roger,N ROMERO RD & W ROGER RD,32.279893,-111.003335,,,,,0
11431,,Romero/Carefree Village,,32.283131,-111.00335,,,,,0
11433,,Wetmore/Flowing Wells,W WETMORE RD & N FLOWING WELLS RD,32.286817,-110.994574,,,,,0
11434,,Wetmore/El Burrito,W WETMORE RD & N EL BURRITO AVE,32.286778,-110.991287,,,,,0
