stop_id,stop_name,stop_lat,stop_lon,route_short_name,route_id,stop_sequence,route_color,route_text_color
15731,Stinson Blvd & 18 Av NE,  45.005852, -93.226570,25,25-54,32
15732,Stinson Blvd & 19 Av NE,  45.007671, -93.226601,25,25-54,33
15733,Stinson Blvd & 22 Av NE,  45.009495, -93.226578,25,25-54,34
15734,Stinson Blvd & 23 Av NE,  45.011314, -93.226578,25,25-54,35
12856,Lowry Av NE & McKinley St NE,  45.013268, -93.227997,25,25-54,36
15736,McKinley St NE & 26 Av NE,  45.014931, -93.228065,25,25-54,37
15737,McKinley St NE & 27 Av NE,  45.016750, -93.228081,25,25-54,38
15738,McKinley St NE & St Anthony Pkwy,  45.018902, -93.228081,25,25-54,39
15739,McKinley St NE & 29 Av NE,  45.020378, -93.228073,25,25-54,40
15740,29 Av NE & Stinson Blvd,  45.020420, -93.226990,25,25-54,41
15741,Stinson Blvd & 30 Av NE,  45.022194, -93.226807,25,25-54,42
15742,Stinson Blvd & 31 Av NE,  45.024025, -93.226776,25,25-54,43
15743,Stinson Blvd & 32 Av NE,  45.025890, -93.226776,25,25-54,44
15744,Stinson Blvd & 33 Av NE,  45.027637, -93.226791,25,25-54,45
15708,33 Av NE & Roosevelt St,  45.027683, -93.225563,25,25-54,46
15707,33 Av NE & Edward St,  45.027687, -93.223763,25,25-54,47
15704,33 Av NE & Belden Dr,  45.027687, -93.222679,25,25-54,48
15703,33 Av NE & Silver Lake Rd,  45.027710, -93.218231,25,25-54,49
14160,Silver Lake Rd & 34 Av NE,  45.029533, -93.218086,25,25-54,50
14157,Silver Lake Rd & 36 Av NE,  45.033443, -93.218132,25,25-54,51
53146,Silver Lake Rd & 37 Av NE,  45.035614, -93.218185,25,25-54,52
14154,Silver Lake Rd & 39 Av NE,  45.039200, -93.218307,25,25-54,53
14152,Silver Lake & 39 Av / Apache Ln,  45.040112, -93.218307,25,25-54,54
14150,Silver Lake Rd & Silver Ln,  45.043011, -93.218246,25,25-54,55
14149,Silver Lake Rd & Windsor Ln (S),  45.045822, -93.218246,25,25-54,56
14146,Silver Lake Rd & Windsor Ln (N),  45.048016, -93.218254,25,25-54,57
14145,Silver Lake Rd & CR E,  45.049953, -93.218262,25,25-54,58
14142,Silver Lake Rd & 3 St NW,  45.053558, -93.218185,25,25-54,59
14141,Silver Lake Rd & 5 St NW,  45.057133, -93.218147,25,25-54,60
14138,Silver Lake Rd & 7 St NW,  45.060879, -93.218086,25,25-54,61
14137,Silver Lake Rd & 10 St NW (8 St),  45.062767, -93.218079,25,25-54,62
14102,Silver Lake Rd & Palmer Dr,  45.067528, -93.218536,25,25-54,63
50669,Silver Lake Rd & Brighton Square,  45.068203, -93.218559,25,25-54,64
14099,Silver Lake Rd & 14 St NW,  45.071575, -93.218605,25,25-54,65
14098,Silver Lake Rd & 15 St NW,  45.073418, -93.218689,25,25-54,66
14095,Silver Lake Rd & 16 St NW,  45.075371, -93.218742,25,25-54,67
14094,Silver Lake Rd & 17 St NW,  45.077026, -93.218765,25,25-54,68
14091,Silver Lake Rd & 17 Terrace,  45.078014, -93.218773,25,25-54,69
14090,Silver Lake Rd & Hamilton Court,  45.079258, -93.218819,25,25-54,70
14087,Silver Lake Rd & Rice Creek Rd,  45.082413, -93.218811,25,25-54,71
40850,Silver Lake Rd & Mounds Av,  45.083332, -93.218834,25,25-54,72
14086,Silver Lake Rd & Mississippi St,  45.086021, -93.218842,25,25-54,73
14083,Silver Lake Rd & Erin Court,  45.089508, -93.218857,25,25-54,74
14082,Silver Lake Rd & Gregory Dr,  45.090748, -93.218872,25,25-54,75
14079,Silver Lake Rd & Eastman Dr,  45.092350, -93.218880,25,25-54,76
14078,Silver Lake Rd & CR H,  45.093262, -93.218887,25,25-54,77
14075,CR H & Longview Dr,  45.093319, -93.217796,25,25-54,78
14074,CR H & Robin Lane,  45.093346, -93.216515,25,25-54,79
14071,CR H & Sunnyside Rd,  45.093376, -93.215126,25,25-54,80
14070,CR H & Brighton Ln,  45.093403, -93.213669,25,25-54,81
14067,CR H & Rainbow Ln,  45.093426, -93.212570,25,25-54,82
14066,CR H & Oriole Ln,  45.093449, -93.211380,25,25-54,83
14063,CR H & 17 Av NW,  45.093472, -93.210190,25,25-54,84
16279,CR H & Long Lake Rd,  45.093498, -93.208847,25,25-54,85
14059,Long Lake Rd & Woodcrest Dr,  45.095284, -93.208687,25,25-54,86
14058,Long Lake Rd & Woodale Dr,  45.097168, -93.208725,25,25-54,87
14055,Long Lake Rd & Ridge Ln,  45.097980, -93.208748,25,25-54,88
40107,CR H-2 & Long Lake Rd,  45.100842, -93.209007,25,25-54,89
14052,CR H-2 & Scotland Green Apts (E),  45.100807, -93.211136,25,25-54,90
14051,CR H-2 & Scotland Green Apts (W),  45.100750, -93.213585,25,25-54,91
14048,CR H-2 & Sunnyside Rd,  45.100731, -93.215233,25,25-54,92
14047,CR H-2 & Parkview Dr,  45.100689, -93.217140,25,25-54,93
14044,CR H-2 & Silver Lake Rd,  45.100655, -93.218925,25,25-54,94
14006,Silver Lake Rd & Parkview Dr,  45.102642, -93.219009,25,25-54,95
14005,Silver Lake Rd & Bronson Dr,  45.103512, -93.219017,25,25-54,96
14002,Silver Lake Rd & CR I,  45.107742, -93.219131,25,25-54,97
14001,Silver Lake Rd & CR 10,  45.110466, -93.218384,25,25-54,98
13998,Red Oak Dr & Hillview Rd,  45.111439, -93.217239,25,25-54,99
13997,Hillview Rd & Sunnyside Rd,  45.111526, -93.215324,25,25-54,100
13994,Hillview Rd & Eastwood Rd,  45.111576, -93.213287,25,25-54,101
13993,Hillview Rd & Greenwood Dr,  45.111603, -93.211212,25,25-54,102
13990,Long Lake Rd & Hillview Rd,  45.111778, -93.208961,25,25-54,103
13989,Long Lake Rd & Sherwood Rd,  45.115223, -93.209023,25,25-54,104
13986,Ardan Av & Long Lake Rd,  45.118149, -93.209351,25,25-54,105
13985,Ardan Av & Greenwood Dr,  45.118107, -93.211067,25,25-54,106
13982,Ardan Av & Eastwood Dr,  45.118076, -93.213112,25,25-54,107
13981,Ardan Av & Sunnyside Rd,  45.118031, -93.215172,25,25-54,108
13978,Ardan Av & Red Oak Dr,  45.117996, -93.217201,25,25-54,109
13977,Ardan Av & Fairchild Av,  45.117966, -93.219238,25,25-54,110
13974,Ardan Av & Groveland Rd,  45.117962, -93.221130,25,25-54,111
13973,Ardan Av & Knollwood Dr,  45.117970, -93.223022,25,25-54,112
13970,Ardan Av & Spring Lake Rd,  45.117958, -93.224861,25,25-54,113
13969,Spring Lake Rd & #8335,  45.119553, -93.224945,25,25-54,114
49090,Spring Lake Rd & #8387,  45.121132, -93.224968,25,25-54,115
13966,Spring Lake Rd & 84 Av NE,  45.122948, -93.224998,25,25-54,116
13965,Spring Lake Rd & 85 Av NE,  45.124416, -93.224998,25,25-54,117
13962,85 Av NE & Goodhue St,  45.124561, -93.226730,25,25-54,118
13961,85 Av NE & Eldorado St,  45.124607, -93.228447,25,25-54,119
13958,85 Av NE & Davenport St,  45.124611, -93.230209,25,25-54,120
13957,85 Av NE & Sunset Rd,  45.124630, -93.231430,25,25-54,121
13952,85 Av NE & Baltimore St,  45.124630, -93.232796,25,25-54,122
13951,85 Av NE & Hwy 65 Svc Rd E,  45.124706, -93.234558,25,25-54,123
17113,Hwy 65 & 87 Av NE,  45.128315, -93.234962,25,25-54,124
13944,89 Av NE & Blaine Human Svc Ctr,  45.131886, -93.239479,25,25-54,125
13940,89 Av NE & Polk St,  45.131897, -93.245537,25,25-54,126
13932,89 Av NE & Jackson St,  45.131893, -93.250664,25,25-54,127
13927,89 Av NE & Madison St,  45.131855, -93.254524,25,25-54,128
13924,89 Av NE & Jefferson St,  45.131851, -93.256477,25,25-54,129
13923,87 Ln NE & 89 Av NE,  45.131683, -93.260323,25,25-54,130
13920,87 Ln NE & Washington St,  45.129536, -93.257286,25,25-54,131
13918,Jefferson St & CR 10,  45.126789, -93.256035,25,25-54,132
42383,Northtown Mall & Sanburnol Exit,  45.125118, -93.259560,25,25-54,133
42381,Northtown Transit & Local Stop,  45.127113, -93.264099,25,25-54,134
51570,Madison St & 7 St / Rockwood,  44.903805, -93.163795,46,46-54,1
51521,Madison St & Rockwood Av,  44.902988, -93.163033,46,46-54,2
13134,Rockwood Av & Madison / Alton,  44.902306, -93.164421,46,46-54,3
51522,Alton St & Benson Av,  44.902607, -93.165871,46,46-54,4
50737,Access Rd & 7 St / St Paul Av,  44.904106, -93.165840,46,46-54,5
13069,St Paul Av & #1491,  44.904343, -93.169228,46,46-54,6
13070,St Paul Av & Davern St,  44.904346, -93.171982,46,46-54,7
13071,St Paul Av & #1384,  44.904324, -93.174133,46,46-54,8
13072,Edgcumbe Rd & St Paul Av,  44.904007, -93.177399,46,46-54,9
13074,Edgcumbe Rd & Sheridan Av,  44.901836, -93.177376,46,46-54,10
13076,Sheridan Av & Sue St,  44.901695, -93.179665,46,46-54,11
13077,Sheridan Av & Prior Av,  44.901699, -93.182159,46,46-54,12
13079,Sheridan Av & Kenneth St,  44.901672, -93.184753,46,46-54,13
13081,Sheridan Av & Cleveland Av,  44.901688, -93.187233,46,46-54,14
13082,Cleveland Av & Worcester Av,  44.903568, -93.187325,46,46-54,15
13084,Cleveland Av & Ramlow Place,  44.905170, -93.187355,46,46-54,16
13086,Cleveland Av & Itasca Av,  44.907028, -93.187355,46,46-54,17
13088,Cleveland Av & Magoffin Av,  44.908817, -93.187325,46,46-54,18
13091,Cleveland Av & Montreal Av,  44.912415, -93.187309,46,46-54,19
13092,Cleveland Av & #908-924,  44.914249, -93.187317,46,46-54,20
13093,Cleveland Av & St Paul Av,  44.915684, -93.187218,46,46-54,21
13094,Cleveland Av & Hillcrest Av,  44.917015, -93.187241,46,46-54,22
49392,Ford Pkwy - Node & Cleveland Av,  44.918030, -93.187576,46,46-54,23
4286,Ford Pkwy & Finn St,  44.918034, -93.189751,46,46-54,24
4287,Ford Pkwy & Cretin Av,  44.918030, -93.192307,46,46-54,25
4288,Ford Pkwy & Mt Curve Blvd,  44.918026, -93.195259,46,46-54,26
4290,Ford Pkwy & Woodlawn Av,  44.918026, -93.196861,46,46-54,27
51516,46 St E & 45 Av S,  44.919781, -93.208817,46,46-54,28
51515,46 St E & 42 Av S,  44.919754, -93.212624,46,46-54,29
50743,46 St E & Snelling Av,  44.919746, -93.216393,46,46-54,30
51550,46 St Station & Gate G,  44.920883, -93.220337,46,46-54,31
48897,46 St E & 34 Av S,  44.919727, -93.222832,46,46-54,32
15280,34 Av S & 45 St E,  44.921402, -93.222862,46,46-54,33
15281,34 Av S & 44 St E,  44.923210, -93.222855,46,46-54,34
15282,34 Av S & 43 St E,  44.925121, -93.223106,46,46-54,35
51135,34 Av S & 42 St E,  44.926804, -93.224556,46,46-54,36
15283,42 St E & 32 Av S,  44.926945, -93.225548,46,46-54,37
15285,42 St E & Nokomis Av S,  44.926937, -93.228180,46,46-54,38
15287,42 St E & 29 Av S,  44.926945, -93.230728,46,46-54,39
15288,42 St E & 28 Av S,  44.926949, -93.231995,46,46-54,40
15290,42 St E & 26 Av S,  44.926956, -93.234543,46,46-54,41
15292,42 St E & 24 Av S,  44.926960, -93.237045,46,46-54,42
15294,42 St E & Standish Av S,  44.926960, -93.239609,46,46-54,43
15296,42 St E & 21 Av S,  44.926960, -93.242126,46,46-54,44
15298,42 St E & 19 Av S,  44.926979, -93.244659,46,46-54,45
17792,Cedar Av S & 42 St E,  44.926838, -93.247398,46,46-54,46
17793,Cedar Av S & 43 St E,  44.925220, -93.247391,46,46-54,47
17794,Cedar Av S & 44 St E,  44.923412, -93.247391,46,46-54,48
17795,Cedar Av S & 45 St E,  44.921612, -93.247383,46,46-54,49
17796,Cedar Av S & 46 St E,  44.919800, -93.247383,46,46-54,50
42532,46 St E & 18 Av S,  44.919765, -93.248451,46,46-54,51
42531,46 St E & 17 Av S,  44.919765, -93.249687,46,46-54,52
42447,46 St E & Bloomington Av S,  44.919754, -93.252548,46,46-54,53
42535,46 St E & 14 Av S,  44.919758, -93.254822,46,46-54,54
48072,46 St E & #1121,  44.919758, -93.257858,46,46-54,55
51571,46 St E & Chicago Av S,  44.919762, -93.262466,46,46-54,56
17815,46 St E & Park Av S,  44.919773, -93.265022,46,46-54,57
17817,46 St E & Portland Av S,  44.919773, -93.267563,46,46-54,58
17819,46 St E & 4 Av S,  44.919758, -93.270119,46,46-54,59
17821,46 St E & 3 Av S,  44.919735, -93.272682,46,46-54,60
53544,46 St Station - A & I-35W BRT,  44.919716, -93.274643,46,46-54,61
53064,46 St E & Nicollet Av S,  44.919689, -93.277824,46,46-54,62
2850,46 St W & Pillsbury Av S,  44.919666, -93.281723,46,46-54,63
2852,46 St W & Grand Av S,  44.919647, -93.284309,46,46-54,64
2853,46 St W & Harriet Av S,  44.919636, -93.285583,46,46-54,65
53184,46 St W & Lyndale Av S,  44.919617, -93.288208,46,46-54,66
52298,46 St W & Aldrich Av S,  44.919621, -93.289474,46,46-54,67
96,Bryant Av S & 47 St W,  44.917843, -93.290932,46,46-54,68
97,Bryant Av S & 48 St W,  44.916027, -93.290924,46,46-54,69
98,Bryant Av S & 49 St W,  44.914219, -93.290901,46,46-54,70
42323,Bryant Av S & 50 St W,  44.912407, -93.290894,46,46-54,71
179,50 St W & Dupont Av S,  44.912373, -93.293221,46,46-54,72
181,50 St W & Fremont Av S,  44.912376, -93.295792,46,46-54,73
183,50 St W & Minnehaha Pkwy,  44.912388, -93.297836,46,46-54,74
184,50 St W & James Av S,  44.912399, -93.300903,46,46-54,75
186,50 St W & Logan Av S,  44.912403, -93.303459,46,46-54,76
188,50 St W & Newton Av S,  44.912407, -93.306000,46,46-54,77
190,50 St W & Penn Av S,  44.912415, -93.308571,46,46-54,78
193,50 St W & Sheridan Av S,  44.912445, -93.312386,46,46-54,79
195,50 St W & Upton Av S,  44.912468, -93.314903,46,46-54,80
196,50 St W & Vincent Av S,  44.912476, -93.316193,46,46-54,81
198,50 St W & Xerxes Av S,  44.912498, -93.318741,46,46-54,82
199,50 St W & York / Zenith,  44.912514, -93.320786,46,46-54,83
201,50 St W & Abbott Av S,  44.912533, -93.322548,46,46-54,84
203,50 St W & Chowen Av S,  44.912552, -93.325104,46,46-54,85
205,50 St W & Ewing Av S,  44.912571, -93.327652,46,46-54,86
208,50 St W & France Av S,  44.912575, -93.329346,46,46-54,87
209,50 St W & Halifax Av S,  44.912571, -93.331535,46,46-54,88
210,50 St W & Maple Rd,  44.912586, -93.333405,46,46-54,89
212,50 St W & Bruce Av,  44.912598, -93.336044,46,46-54,90
213,50 St W & Wooddale Av,  44.912590, -93.339134,46,46-54,91
214,50 St W & Browndale Av,  44.911957, -93.342636,46,46-54,92
216,50 St W & Grange Av,  44.911880, -93.348648,46,46-54,93
217,Vernon Av & Interlachen Blvd,  44.912266, -93.354050,46,46-54,94
218,Vernon Av & Wells Fargo Bank,  44.910809, -93.355721,46,46-54,95
219,Eden Av & Vernon / Sherwood,  44.908733, -93.355911,46,46-54,96
220,Turnaround & Sherwood / Vernon,  44.908211, -93.356697,46,46-54,97
19301,Gateway Ramp & Platform,  44.978260, -93.262848,764,764-54,1
19294,4 Av S & 3 St S,  44.978527, -93.263519,764,764-54,2
19295,4 Av S & 4 St S,  44.977562, -93.264328,764,764-54,3
19296,4 Av S & 5 St S,  44.976608, -93.265160,764,764-54,4
17900,7 St S & 4 Av / 3 Av S,  44.974937, -93.267502,764,764-54,5
17901,7 St S & 3 Av / 2 Av S,  44.975605, -93.269112,764,764-54,6
17902,7 St S & Nicollet Mall,  44.977196, -93.272873,764,764-54,7
17903,7 St N & Hennepin / 1 Av,  44.978348, -93.275276,764,764-54,8
8478,42 Av N & Welcome Av,  45.031532, -93.351242,764,764-54,9
8481,42 Av N & Yates Av,  45.031872, -93.353531,764,764-54,10
8485,42 Av N & Adair Av,  45.032257, -93.356110,764,764-54,11
8487,42 Av N & Brunswick Av,  45.032486, -93.357635,764,764-54,12
8489,42 Av N & Douglas Dr,  45.032764, -93.359932,764,764-54,13
8491,42 Av N & Florida Av,  45.032825, -93.362457,764,764-54,14
8493,42 Av N & Georgia Av,  45.032825, -93.363815,764,764-54,15
8495,42 Av N & Hampshire Av,  45.032829, -93.365021,764,764-54,16
8497,42 Av N & Kentucky Av,  45.032856, -93.368690,764,764-54,17
8499,42 Av N & Louisiana Av,  45.032890, -93.370094,764,764-54,18
8501,42 Av N & Maryland Av,  45.032921, -93.371407,764,764-54,19
8503,42 Av N & Nevada Av,  45.032967, -93.372810,764,764-54,20
8505,42 Av N & Oregon Av,  45.032948, -93.373970,764,764-54,21
8507,42 Av N & Quebec Av,  45.032864, -93.376457,764,764-54,22
42242,42 Av N & Quebec / Winnetka,  45.032856, -93.377571,764,764-54,23
8509,42 Av N & Winnetka Av,  45.032848, -93.380157,764,764-54,24
8511,Winnetka Av N & #4220,  45.034382, -93.380234,764,764-54,25
8513,Winnetka Av N & 44 Av N,  45.035675, -93.380257,764,764-54,26
8514,Winnetka Av N & 45 Av N,  45.036316, -93.380264,764,764-54,27
8516,Winnetka Av N & 45 1/2 Av N,  45.037239, -93.380249,764,764-54,28
8517,Winnetka Av N & 46 Av N,  45.038151, -93.380272,764,764-54,29
8519,Winnetka Av N & 47 Av N,  45.039955, -93.380280,764,764-54,30
8521,Winnetka Av N & 47 1/2 Av N,  45.040825, -93.380257,764,764-54,31
8523,Winnetka Av N & 48 Av N,  45.042217, -93.380257,764,764-54,32
8525,Winnetka Av N & 49 Av N,  45.043579, -93.380302,764,764-54,33
8527,Winnetka Av N & 50 Av N,  45.045837, -93.380295,764,764-54,34
8529,Winnetka Av N & 51 Av N,  45.046837, -93.380287,764,764-54,35
8531,Winnetka Av N & Angeline Dr,  45.048965, -93.380295,764,764-54,36
8533,Winnetka Av N & 53 Av N,  45.050114, -93.380325,764,764-54,37
8534,Winnetka Av N & 54 Av N,  45.050922, -93.380341,764,764-54,38
8536,Winnetka Av N & 55 Av N,  45.052753, -93.380356,764,764-54,39
8538,Winnetka Av N & Bass Lake Rd,  45.055267, -93.380363,764,764-54,40
8540,Winnetka Av N & Wincrest Apts,  45.057697, -93.380371,764,764-54,41
8542,Winnetka Av N & 59 Av N,  45.060097, -93.380363,764,764-54,42
45347,Winnetka Av N & 59 1/2 Av N,  45.061493, -93.380363,764,764-54,43
8545,Winnetka Av N & 60 Av N,  45.062412, -93.380341,764,764-54,44
8548,Winnetka Av N & 61 Av N,  45.063854, -93.380310,764,764-54,45
8550,Winnetka Av N & 62 Av N,  45.065628, -93.380302,764,764-54,46
8552,Winnetka Av N & 63 Av N,  45.069206, -93.380630,764,764-54,47
8554,Winnetka Av N & 64 Av N,  45.071381, -93.380814,764,764-54,48
8556,Winnetka Av N & 65 Av N,  45.072289, -93.380905,764,764-54,49
8558,Winnetka Av N & Aster Dr,  45.073227, -93.380974,764,764-54,50
8560,Winnetka Av N & 66 Av N,  45.074123, -93.380997,764,764-54,51
8562,Winnetka Av N & Noid Dr,  45.075039, -93.381058,764,764-54,52
8564,Winnetka Av N & Iris Dr,  45.075962, -93.381119,764,764-54,53
8566,Winnetka Av N & 67 Av N,  45.076836, -93.381172,764,764-54,54
8568,Winnetka Av N & Modern Rd,  45.077766, -93.381187,764,764-54,55
8570,Modern Rd & Quebec Av N,  45.077785, -93.377640,764,764-54,56
8572,Modern Rd & West Broadway,  45.077602, -93.376312,764,764-54,57
8579,West Broadway & 68 Av N,  45.078667, -93.376198,764,764-54,58
8581,West Broadway & Myers Av,  45.079605, -93.376282,764,764-54,59
8583,West Broadway & 69 Av N,  45.080479, -93.376305,764,764-54,60
8585,West Broadway & 72 Ln N,  45.084885, -93.375923,764,764-54,61
8588,West Broadway & 73 Av N,  45.087215, -93.376495,764,764-54,62
41734,West Broadway & 74 Av N,  45.088337, -93.376534,764,764-54,63
41735,West Broadway & 74 Way N,  45.089153, -93.376534,764,764-54,64
41736,West Broadway & 75 Av N,  45.090038, -93.376541,764,764-54,65
48350,West Broadway & 76 Av N,  45.092613, -93.376610,764,764-54,66
53222,Starlite Transit Ctr & Gate A,  45.093315, -93.379471,764,764-54,67
50542,Uptown Station & Terminal,  44.950081, -93.297546,21,21-54,1
52857,Uptown Stn - LV & Gates D/E,  44.950069, -93.298157,21,21-54,2
50212,Lake St W & Girard Av S,  44.948311, -93.296730,21,21-54,3
16832,Lake St W & Dupont Av S,  44.948315, -93.293297,21,21-54,4
16835,Lake St W & Bryant Av S,  44.948315, -93.290779,21,21-54,5
16839,Lake St W & Lyndale Av S,  44.948307, -93.288223,21,21-54,6
16841,Lake St W & Grand Av S,  44.948307, -93.284058,21,21-54,7
16845,Lake St W & Blaisdell Av S,  44.948303, -93.279816,21,21-54,8
1210,Lake St W & Nicollet Av S,  44.948303, -93.278099,21,21-54,9
16851,Lake St & 1 Av S,  44.948299, -93.276810,21,21-54,10
16857,Lake St & Stevens / 2 Av (35W),  44.948303, -93.274399,21,21-54,11
16859,Lake St E & 3 Av S,  44.948303, -93.272980,21,21-54,12
16863,Lake St E & Clinton Av / 4 Av S,  44.948303, -93.270966,21,21-54,13
16865,Lake St E & Portland Av S,  44.948311, -93.267624,21,21-54,14
16868,Lake St E & Park Av S,  44.948307, -93.265343,21,21-54,15
52261,Chicago Av & Lake St TC - Gate A,  44.949295, -93.262283,21,21-54,16
16875,Lake St E & 10 Av S,  44.948311, -93.260262,21,21-54,17
16879,Lake St E & 12 Av S,  44.948307, -93.257706,21,21-54,18
16880,Lake St E & 14 Av S,  44.948307, -93.254906,21,21-54,19
16884,Lake St E & Bloomington Av S,  44.948318, -93.252373,21,21-54,20
16886,Lake St E & 17 Av S,  44.948315, -93.250076,21,21-54,21
16890,Lake St E & Cedar Av S,  44.948318, -93.247543,21,21-54,22
16892,Lake St E & 19 Av S,  44.948322, -93.245010,21,21-54,23
16895,Lake St E & 21 Av S,  44.948318, -93.241920,21,21-54,24
43022,Lake St E & Lake - Midtown Sta,  44.948315, -93.239388,21,21-54,25
16901,Lake St E & Snelling Av,  44.948296, -93.236107,21,21-54,26
16902,Lake St E & Minnehaha Av (26 Av),  44.948303, -93.234406,21,21-54,27
16908,Lake St E & 28 Av S,  44.948326, -93.231628,21,21-54,28
16912,Lake St E & 31 Av S,  44.948322, -93.227280,21,21-54,29
16915,Lake St E & 33 Av S,  44.948315, -93.224434,21,21-54,30
16920,Lake St E & 36 Av S,  44.948296, -93.220520,21,21-54,31
16924,Lake St E & 39 Av S,  44.948296, -93.216675,21,21-54,32
16931,Lake St E & 42 Av S,  44.948292, -93.212845,21,21-54,33
16932,Lake St E & 44 Av S,  44.948296, -93.210304,21,21-54,34
42039,Lake St E & West River Pkwy S,  44.948303, -93.205643,21,21-54,35
16941,Marshall Av & Otis Av,  44.948303, -93.197990,21,21-54,36
16946,Marshall Av & Montrose Place,  44.948303, -93.196480,21,21-54,37
16947,Marshall Av & Exeter Place,  44.948307, -93.195129,21,21-54,38
16950,Marshall Av & Cretin Av,  44.948315, -93.192551,21,21-54,39
16958,Marshall Av & Finn St,  44.948322, -93.190071,21,21-54,40
16959,Marshall Av & Cleveland Av,  44.948311, -93.187485,21,21-54,41
16963,Marshall Av & Moore St,  44.948349, -93.184341,21,21-54,42
16966,Marshall Av & Prior Av,  44.948345, -93.182846,21,21-54,43
16967,Marshall Av & Howell St,  44.948341, -93.180878,21,21-54,44
16971,Marshall Av & Fairview Av,  44.948353, -93.177307,21,21-54,45
51448,Marshall Av & Wheeler St,  44.948360, -93.174774,21,21-54,46
51449,Marshall Av & Aldine St,  44.948368, -93.172279,21,21-54,47
51450,Marshall Av & Fry St,  44.948376, -93.169197,21,21-54,48
17373,Snelling Av & Carroll Av,  44.950157, -93.166870,21,21-54,49
17374,Snelling Av & St Anthony Av,  44.951973, -93.166840,21,21-54,50
17375,Snelling Av & Shields Av,  44.953884, -93.166771,21,21-54,51
15036,Snelling Av & University Av,  44.955898, -93.166779,21,21-54,52
42040,Hamline Av & Target Entrance,  44.954704, -93.156906,21,21-54,53
16988,Hamline Av & St Anthony Av,  44.952290, -93.156898,21,21-54,54
16991,Hamline Av & Concordia Av,  44.951153, -93.156883,21,21-54,55
16992,Hamline Av & Marshall Av,  44.948612, -93.156876,21,21-54,56
16996,Selby Av & Hamline Av,  44.946598, -93.156410,21,21-54,57
16999,Selby Av & Syndicate St,  44.946583, -93.154404,21,21-54,58
17000,Selby Av & Griggs St,  44.946575, -93.151917,21,21-54,59
17003,Selby Av & Dunlap St,  44.946568, -93.149315,21,21-54,60
17004,Selby Av & Lexington Pkwy,  44.946568, -93.146843,21,21-54,61
17007,Selby Av & Oxford St,  44.946560, -93.144226,21,21-54,62
17008,Selby Av & Chatsworth St,  44.946552, -93.141670,21,21-54,63
17011,Selby Av & Milton St,  44.946552, -93.138855,21,21-54,64
17012,Selby Av & Victoria St,  44.946548, -93.136299,21,21-54,65
17016,Selby Av & Avon St,  44.946552, -93.133377,21,21-54,66
17019,Selby Av & Grotto St,  44.946552, -93.131554,21,21-54,67
17022,Selby Av & Dale St,  44.946541, -93.126411,21,21-54,68
17025,Selby Av & Kent St,  44.946526, -93.123871,21,21-54,69
17026,Selby Av & Mackubin St,  44.946533, -93.121147,21,21-54,70
17029,Selby Av & Arundel St,  44.946541, -93.118553,21,21-54,71
17030,Selby Av & Western Av,  44.946526, -93.116234,21,21-54,72
17034,Selby Av & Farrington St,  44.946499, -93.113533,21,21-54,73
17037,Selby Av & Nina St,  44.946495, -93.112061,21,21-54,74
17038,Selby Av & Summit Av,  44.946484, -93.108307,21,21-54,75
11887,Summit (John Ireland) & Dayton Av,  44.947399, -93.107826,21,21-54,76
11886,Kellogg Blvd & Summit Av,  44.948475, -93.106346,21,21-54,77
11884,Kellogg Blvd & Mulberry St,  44.948135, -93.105698,21,21-54,78
52758,Smith Av & 5 St W,  44.946384, -93.102509,21,21-54,79
11834,5 St & 7 St W,  44.945477, -93.100731,21,21-54,80
49398,5 St & 7 St / Washington St,  44.945236, -93.099167,21,21-54,81
3142,5 St & Market St,  44.945095, -93.097130,21,21-54,82
48302,5 St & Wabasha / Cedar,  44.945934, -93.093819,21,21-54,83
49397,5 St & Minnesota St,  44.946892, -93.091789,21,21-54,84
11838,5 St & Jackson St,  44.947929, -93.089607,21,21-54,85
11839,5 St & Jackson / Sibley,  44.948437, -93.088577,21,21-54,86
11840,5 St & Sibley / Wacouta St,  44.949081, -93.087250,21,21-54,87
20012,Broadway St & 5 St / 4 St,  44.949745, -93.084785,21,21-54,88
11928,Kellogg Blvd & Broadway St,  44.948730, -93.083252,21,21-54,89
42379,Central Parking & Kellogg-Lafayette,  44.949757, -93.080650,21,21-54,90
17975,Chestnut - Node & 15 St / 12 St N,  44.976887, -93.282745,767,767-54,1
19332,12 St S & Hennepin Av S,  44.974499, -93.280243,767,767-54,2
19333,12 St S & Yale Place,  44.973057, -93.279030,767,767-54,3
19334,12 St S & Nicollet Mall,  44.971909, -93.276207,767,767-54,4
53306,2 Av S & 12 St - Stop E,  44.971249, -93.273125,767,767-54,5
53307,2 Av S & 10 St - Stop E,  44.973202, -93.271530,767,767-54,6
53308,2 Av S & 8 St - Stop E,  44.975155, -93.269920,767,767-54,7
53309,2 Av S & 6 St - Stop E,  44.977089, -93.268288,767,767-54,8
53310,2 Av S & 4 St - Stop E,  44.979004, -93.266678,767,767-54,9
40172,3 St S & Nicollet Mall,  44.980709, -93.268723,767,767-54,10
17960,3 St N & 1 Av N,  44.982002, -93.271187,767,767-54,11
44655,Brooklyn Blvd P&R & 65 Av N,  45.072872, -93.330963,767,767-54,12
9026,63 Av N & Brooklyn Blvd,  45.069344, -93.328278,767,767-54,13
9027,63 Av N & Grimes Av N,  45.069340, -93.330864,767,767-54,14
