trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7384020,6,3,"Downtown Berkeley",,1,113461802,shp-6-14,0,0
3006020,72M,3,"Point Richmond",,1,113446802,shp-72M-39,0,0
3816070,840,14,"Uptown Oakland",,1,112317407,shp-840-10,0,0
132010,54,6,"Fruitvale BART",,0,112325801,shp-54-52,0,0
7750010,73,6,"OAKLAND AIRPORT",,0,112324101,shp-73-51,0,0
5450020,36,3,"West Oakland BART",,0,113455902,shp-36-09,0,0
14050020,90,3,"Coliseum BART",,0,113243102,shp-90-54,0,0
8801010,45,6,"Eastmont Transit Center",,0,112324401,shp-45-53,0,0
11352020,217,3,"Milpitas BART",,0,113365402,shp-217-10,0,0
1636020,NL,3,"Eastmont Transit Center",,1,113316602,shp-NL-10,0,0
8604070,36,14,"West Oakland BART",,0,112705407,shp-36-09,0,0
8001040,V,19,"College Ave. & Broadway",,1,113326104,shp-V-07,0,0
2243020,51B,3,"Rockridge BART",,0,113453602,shp-51B-16,0,0
13208070,73,14,"Eastmont Transit Center",,1,112316407,shp-73-01,0,0
882020,51B,3,"Berkeley Amtrak",,1,113454402,shp-51B-14,0,0
12092070,51A,14,"Rockridge BART",,1,112322607,shp-51A-17,0,0
6105070,51B,14,"Rockridge BART",,0,112705707,shp-51B-17,0,0
11575010,216,6,"Silliman Center",,0,113071801,shp-216-62,0,0
164010,200,6,"Union City BART",,1,113069201,shp-200-15,0,0
10326010,1T,6,"San Leandro BART",,0,112329101,shp-1T-51,0,0
13731020,62,3,"Auto Generated-52",,0,113318102,shp-62-52,0,0
7067020,33,3,"Piedmont",,0,113463302,shp-33-68,0,0
10441010,18,6,"University Village, Albany",,1,112926401,shp-18-18,0,0
1502070,51A,14,"Fruitvale BART",,0,112322407,shp-51A-55,0,0
659070,51B,14,"Rockridge BART",,0,112701807,shp-51B-17,0,0
926020,97,15,"Bay Fair BART",,1,113367802,shp-97-12,0,0
7659020,33,3,"Piedmont",,0,113463302,shp-33-68,0,0
5144070,12,14,"Northwest Berkeley",,1,112704507,shp-12-14,0,0
6290020,F,20,"San Francisco",,0,113455602,shp-F-22,0,0
3519010,10,6,"Hayward BART",,0,113067501,shp-10-10,0,0
2011070,1T,14,"San Leandro BART",,0,112320407,shp-1T-51,0,0
674020,90,3,"Coliseum BART",,0,113242102,shp-90-54,0,0
5987070,60,14,"Cal State East Bay",,1,113078707,shp-60-06,0,0
7799010,18,6,"University Village, Albany",,1,112926001,shp-18-18,0,0
11171070,90,14,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112317007,shp-90-02,0,0
3671010,34,6,"Foothill Square",,1,113064101,shp-34-07,0,0
1276020,76,27,"Richmond Parkway Transit Center",,0,113447502,shp-76-09,0,0
9722010,12,6,"Northwest Berkeley",,1,112711301,shp-12-14,0,0
938010,96,6,"Dimond District",,1,112919601,shp-96-09,0,0
12260020,98,3,"Eastmont Transit Center",,1,113242702,shp-98-02,0,0
8866010,36,6,"U.C. Campus",,1,112710901,shp-36-08,0,0
2835010,217,6,"Fremont BART",,1,113068201,shp-217-09,0,0
2564020,NL,3,"San Francisco",,0,113327502,shp-NL-57,0,0
11904010,72M,6,"Jack London Square",,0,112395901,shp-72M-60,0,0
5806020,46L,3,"Coliseum BART",,0,113318802,shp-46L-51,0,0
12778010,51B,6,"Rockridge BART",,0,112708201,shp-51B-16,0,0
9681020,NL,3,"San Francisco",,0,113312602,shp-NL-57,0,0
9155010,74,6,"Harbour Way South & Ford Point",,0,112397101,shp-74-51,0,0
12357020,95,3,"Hayward BART",,0,113368702,shp-95-53,0,0
2182010,19,6,"Fruitvale BART",,1,112713201,shp-19-16,0,0
9311020,98,3,"Coliseum BART",,0,113243102,shp-98-52,0,0
3004020,51B,3,"Rockridge BART",,0,113455202,shp-51B-16,0,0
10607020,60,3,"South Hayward BART",,0,113375002,shp-60-56,0,0
6277070,232,14,"NewPark Mall",,1,113075307,shp-232-10,0,0
12066020,56,3,"Hayward BART",,1,113371202,shp-56-03,0,0
5233070,18,14,"Lake Merritt BART",,0,112925907,shp-18-62,0,0
5693010,51B,6,"Rockridge BART",,0,112709301,shp-51B-16,0,0
8845070,88,14,"Downtown Berkeley",,1,112705507,shp-88-07,0,0
11387010,1T,6,"Uptown Oakland",,1,112328601,shp-1T-05,0,0
4740020,96,3,"Dimond District",,1,113456002,shp-96-09,0,0
10369020,70,3,"Richmond BART",,0,113445802,shp-70-05,0,0
8518020,74,3,"Harbour Way South & Ford Point",,0,113449502,shp-74-56,0,0
10545010,216,6,"Union City BART",,1,113067201,shp-216-16,0,0
6753020,O,3,"Fruitvale BART",,1,113321302,shp-O-03,0,0
10360020,217,3,"Fremont BART",,1,113369802,shp-217-09,0,0
2049010,97,6,"Bay Fair BART",,1,113066401,shp-97-10,0,0
13289010,54,6,"Fruitvale BART",,0,112325801,shp-54-52,0,0
1963070,O,14,"San Francisco",,0,112319807,shp-O-53,0,0
3382100,51B,25,"Berkeley Marina",,1,113457310,shp-51B-15,0,0
13345070,73,14,"Eastmont Transit Center",,1,112316307,shp-73-01,0,0
1660070,NL,14,"Eastmont Transit Center",,1,112316707,shp-NL-10,0,0
2883100,12,25,"Northwest Berkeley",,1,113461110,shp-12-14,0,0
7349070,90,14,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112319507,shp-90-02,0,0
12611070,72M,14,"Jack London Square",,0,112400107,shp-72M-60,0,0
5388010,36,6,"U.C. Campus",,1,112711901,shp-36-08,0,0
3432020,62,3,"Auto Generated-52",,0,113321602,shp-62-52,0,0
240010,10,6,"San Leandro BART",,1,113065601,shp-10-09,0,0
4614020,88,3,"Downtown Berkeley",,1,113455302,shp-88-07,0,0
4935020,1T,3,"Uptown Oakland",,1,113317002,shp-1T-05,0,0
600020,217,3,"Fremont BART",,1,113369802,shp-217-09,0,0
3277070,51B,14,"Rockridge BART",,0,112701707,shp-51B-16,0,0
12660020,801,3,"Fremont BART",,0,113364102,shp-801-62,0,0
9648020,96,3,"Alameda Point",,0,113456002,shp-96-58,0,0
8320020,14,3,"Fruitvale BART",,1,113315402,shp-14-14,0,0
447070,52,14,"University Village, Albany",,1,112699207,shp-52-13,0,0
12125010,76,6,"Richmond Parkway Transit Center",,0,112398301,shp-76-09,0,0
311020,54,3,"Merritt College",,1,113318602,shp-54-03,0,0
1509070,40,14,"Downtown Oakland",,1,112319107,shp-40-16,0,0
8892020,97,3,"Bay Fair BART",,1,113368602,shp-97-10,0,0
2438010,51B,6,"Berkeley Marina",,1,112709401,shp-51B-15,0,0
12147070,1T,14,"Uptown Oakland",,1,112320407,shp-1T-04,0,0
13250070,72R,14,"Jack London Square",,0,112402007,shp-72R-57,0,0
1647070,33,14,"Piedmont",,0,112924007,shp-33-68,0,0
412020,76,3,"El Cerrito Del Norte BART",,1,113450902,shp-76-06,0,0
1214010,10,6,"Hayward BART",,0,113067501,shp-10-10,0,0
8744070,18,14,"University Village, Albany",,1,112925307,shp-18-18,0,0
9940020,210,3,"Ohlone College",,0,113372302,shp-210-07,0,0
3944070,70,14,"Richmond BART",,0,112400407,shp-70-05,0,0
9024020,72R,3,"Contra Costa College",,1,113444702,shp-72R-12,0,0
5655100,376,17,"Fitzgerald Drive, Pinole",,1,113447510,shp-376-09,0,0
499070,97,14,"Bay Fair BART",,1,113074807,shp-97-10,0,0
7057020,J,1,"Sacramento St. & University Ave.",,1,113445702,shp-J-07,0,0
12205020,72R,3,"Contra Costa College",,1,113445502,shp-72R-12,0,0
9011020,O,3,"Fruitvale BART",,1,113321402,shp-O-03,0,0
9928010,1T,6,"San Leandro BART",,0,112328601,shp-1T-51,0,0
3742020,35,3,"Bay Fair BART",,0,113371502,shp-35-61,0,0
10235020,57,3,"Foothill Square",,1,113464602,shp-57-11,0,0
10929070,62,14,"FRUITVALE BART",,1,112318507,shp-62-05,0,0
7106020,51A,20,"Fruitvale BART",,0,113322602,shp-51A-55,0,0
8502020,800,3,"Richmond BART",,1,113453002,shp-800-22,0,0
6792070,57,14,"Public Market Emeryville",,0,112921807,shp-57-63,0,0
12819070,72,14,"Jack London Square",,0,112399107,shp-72-77,0,0
7595040,F,19,"U.C. Campus",,1,113458204,shp-F-21,0,0
155020,200,3,"Fremont BART",,0,113374402,shp-200-60,0,0
2828020,F,3,"San Francisco",,0,113457802,shp-F-22,0,0
3528020,800,3,"San Francisco",,0,113452402,shp-800-81,0,0
8676020,90,3,"Coliseum BART",,0,113242702,shp-90-54,0,0
8773070,18,14,"Lake Merritt BART",,0,112925707,shp-18-62,0,0
10969010,51B,6,"Rockridge BART",,0,112713301,shp-51B-17,0,0
9023070,10,14,"Hayward BART",,0,113077907,shp-10-10,0,0
13133070,14,14,"West Oakland BART",,0,112318407,shp-14-59,0,0
4212010,6,6,"Downtown Berkeley",,1,112921201,shp-6-14,0,0
5870070,1T,14,"Uptown Oakland",,1,112320607,shp-1T-05,0,0
10103010,52,6,"University Village, Albany",,1,112712601,shp-52-13,0,0
5815010,57,6,"Foothill Square",,1,112920101,shp-57-10,0,0
1142020,239,3,"Kato Rd. & Milmont Dr.",,0,113372702,shp-239-57,0,0
5663020,97,3,"Union City BART",,0,113370702,shp-97-57,0,0
10253020,90,3,"Coliseum BART",,0,113243102,shp-90-54,0,0
6873010,1T,6,"Uptown Oakland",,1,112327901,shp-1T-05,0,0
7158020,210,3,"Ohlone College",,0,113372302,shp-210-07,0,0
11846020,52,3,"U.C. Campus",,0,113463902,shp-52-60,0,0
13496020,35,3,"Foothill Square",,1,113369202,shp-35-11,0,0
2569020,1T,3,"San Leandro BART",,0,113319102,shp-1T-51,0,0
1088020,10,3,"San Leandro BART",,1,113368402,shp-10-09,0,0
12369070,57,14,"Foothill Square",,1,112922207,shp-57-10,0,0
2660020,680,9,"Grand Lake District",,0,113456802,shp-680-53,0,0
5001020,73,3,"Eastmont Transit Center",,1,113317102,shp-73-01,0,0
9418020,21,3,"OAKLAND AIRPORT, VIA PARK STREET",,0,113315102,shp-21-56,0,0
1702010,800,6,"San Francisco",,0,112707001,shp-800-81,0,0
4631020,19,3,"Downtown Oakland",,0,113454902,shp-19-64,0,0
13633010,10,6,"San Leandro BART",,1,113064401,shp-10-09,0,0
5539020,51B,3,"Rockridge BART",,0,113454402,shp-51B-17,0,0
11648020,19,3,"Downtown Oakland",,0,113454902,shp-19-64,0,0
2164020,72R,3,"Contra Costa College",,1,113444202,shp-72R-12,0,0
9217020,7,3,"Downtown Berkeley",,0,113457902,shp-7-56,0,0
11354020,76,3,"El Cerrito Del Norte BART",,1,113451102,shp-76-06,0,0
12820070,6,14,"Downtown Berkeley",,1,112922807,shp-6-14,0,0
8252010,98,6,"Eastmont Transit Center",,1,112325201,shp-98-02,0,0
12574010,251,6,"Fremont BART",,1,113070601,shp-251-11,0,0
12372010,NL,6,"San Francisco",,0,112324901,shp-NL-57,0,0
9799070,21,14,"Oakland Airport",,0,112323807,shp-21-22,0,0
8389010,90,6,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112325301,shp-90-02,0,0
11294070,O,14,"Fruitvale BART",,1,112319707,shp-O-03,0,0
4864020,F,3,"U.C. Campus",,1,113458002,shp-F-21,0,0
11778070,20,14,"Alameda South Shore Center",,0,112323107,shp-20-17,0,0
6654020,73,3,"Eastmont Transit Center",,1,113317102,shp-73-01,0,0
9958020,40,3,"Eastmont Transit Center",,0,113316302,shp-40-61,0,0
811010,212,6,"Fremont BART",,1,113069601,shp-212-07,0,0
4859020,74,3,"Harbour Way South & Ford Point",,0,113449702,shp-74-56,0,0
12193020,39,3,"Fruitvale BART",,0,113318702,shp-39-53,0,0
10125020,62,3,"Auto Generated-52",,0,113316002,shp-62-52,0,0
1512020,701,3,"San Francisco",,1,113443502,shp-701-03,0,0
5918010,217,6,"Fremont BART",,1,113072201,shp-217-09,0,0
6842010,51B,6,"Rockridge BART",,0,112708201,shp-51B-16,0,0
2428020,99,3,"Hayward BART",,1,113373602,shp-99-10,0,0
3012020,251,3,"Fremont BART",,1,113375802,shp-251-10,0,0
1283010,96,6,"Dimond District",,1,112919601,shp-96-09,0,0
7020020,676,1,"Contra Costa College",,0,113447702,shp-676-55,0,0
2563070,1T,14,"San Leandro BART",,0,112320307,shp-1T-51,0,0
345020,21,3,"Dimond District",,1,113323902,shp-21-20,0,0
9563010,41,6,"Hayward BART",,1,113065801,shp-41-04,0,0
6907070,57,14,"Public Market Emeryville",,0,112921907,shp-57-63,0,0
107070,52,14,"University Village, Albany",,1,112699207,shp-52-14,0,0
7974020,90,11,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113242502,shp-90-02,0,0
398010,76,6,"Richmond Parkway Transit Center",,0,112398301,shp-76-09,0,0
3784010,40,6,"Downtown Oakland",,1,112331801,shp-40-16,0,0
4542070,86,14,"South Hayward BART",,0,113073107,shp-86-51,0,0
2491070,51A,14,"Fruitvale BART",,0,112322407,shp-51A-55,0,0
8166070,73,14,"Eastmont Transit Center",,1,112315907,shp-73-01,0,0
1823010,95,6,"Fairview District",,1,113065201,shp-95-07,0,0
298010,97,6,"Bay Fair BART",,1,113064601,shp-97-10,0,0
12754020,O,3,"San Francisco",,0,113322102,shp-O-53,0,0
13078070,802,14,"Uptown Oakland",,0,112699607,shp-802-09,0,0
10289020,34,3,"Foothill Square",,1,113369202,shp-34-07,0,0
8427020,88,3,"Lake Merritt BART",,0,113454502,shp-88-08,0,0
5322100,NL,24,"Eastmont Transit Center",,1,113320210,shp-NL-10,0,0
2131020,79,3,"El Cerrito Plaza BART",,1,113464202,shp-79-07,0,0
1421020,36,3,"West Oakland BART",,0,113456502,shp-36-09,0,0
12933010,1T,6,"San Leandro BART",,0,112328201,shp-1T-51,0,0
1891020,210,3,"Ohlone College",,0,113366702,shp-210-07,0,0
7175070,86,14,"Hayward BART",,1,113073207,shp-86-01,0,0
3645070,NL,14,"Eastmont Transit Center",,1,112316907,shp-NL-10,0,0
9903010,99,6,"Fremont BART",,0,113068301,shp-99-09,0,0
604070,21,14,"Oakland Airport",,0,112323807,shp-21-22,0,0
5608020,98,3,"Coliseum BART",,0,113242702,shp-98-52,0,0
3278020,200,3,"Union City BART",,1,113374202,shp-200-15,0,0
7763070,56,14,"Hayward BART",,1,113076307,shp-56-03,0,0
7662020,1T,3,"San Leandro BART",,0,113324002,shp-1T-51,0,0
1011020,18,3,"Lake Merritt BART",,0,113460002,shp-18-62,0,0
4787010,72,6,"Hilltop Mall",,1,112396001,shp-72-28,0,0
8437020,840,20,"Uptown Oakland",,1,113312002,shp-840-10,0,0
9664070,57,14,"Public Market Emeryville",,0,112921707,shp-57-63,0,0
5268010,99,6,"Fremont BART",,0,113064801,shp-99-09,0,0
6023070,97,14,"Bay Fair BART",,1,113079407,shp-97-10,0,0
8354070,45,14,"Foothill Square",,1,112316207,shp-45-04,0,0
323010,56,6,"Union Landing Transit Center",,0,113066801,shp-56-53,0,0
6965070,76,14,"El Cerrito Del Norte BART",,1,112400807,shp-76-06,0,0
5228070,73,14,"OAKLAND AIRPORT",,0,112316307,shp-73-51,0,0
6514010,51B,6,"Rockridge BART",,0,112708701,shp-51B-17,0,0
4125070,6,14,"Downtown Berkeley",,1,112922407,shp-6-14,0,0
699020,99,3,"Fremont BART",,0,113365902,shp-99-09,0,0
3689020,210,3,"Union Landing Transit Center",,1,113368302,shp-210-08,0,0
1239010,800,6,"Richmond BART",,1,112706101,shp-800-83,0,0
17020,212,3,"Fremont BART",,1,113376002,shp-212-07,0,0
9156070,90,14,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112319507,shp-90-02,0,0
11363070,45,14,"Eastmont Transit Center",,0,112316107,shp-45-53,0,0
7922020,57,3,"Foothill Square",,1,113464802,shp-57-11,0,0
11092070,36,14,"West Oakland BART",,0,112704307,shp-36-09,0,0
46070,1T,14,"Uptown Oakland",,1,112320507,shp-1T-05,0,0
4308010,O,6,"San Francisco",,0,112326901,shp-O-53,0,0
4783070,1T,14,"Uptown Oakland",,1,112321807,shp-1T-05,0,0
1318070,90,14,"Coliseum BART",,0,112319507,shp-90-54,0,0
11111020,29,3,"Mandana Blvd. & Lakeshore Ave.",,1,113455102,shp-29-33,0,0
2018020,212,3,"Pacific Commons",,0,113375802,shp-212-57,0,0
2382020,51A,3,"Rockridge BART",,1,113321202,shp-51A-17,0,0
11694070,800,14,"San Francisco",,0,112700107,shp-800-81,0,0
4983070,86,14,"Hayward BART",,1,113073207,shp-86-01,0,0
4766070,60,14,"South Hayward BART",,0,113078807,shp-60-56,0,0
928010,88,6,"Lake Merritt BART",,0,112709501,shp-88-08,0,0
173020,72M,1,"Point Richmond",,1,113449402,shp-72M-40,0,0
14006010,70,6,"Richmond BART",,0,112396401,shp-70-05,0,0
2566010,72M,6,"Jack London Square",,0,112398201,shp-72M-60,0,0
9212100,76,17,"El Cerrito Del Norte BART",,1,113447510,shp-76-06,0,0
8915010,21,6,"Oakland Airport",,0,112719201,shp-21-22,0,0
13570020,801,3,"Downtown Oakland",,1,113364802,shp-801-01,0,0
5242020,79,3,"Rockridge BART",,0,113464302,shp-79-06,0,0
1313020,10,3,"San Leandro BART",,1,113366402,shp-10-09,0,0
3090010,19,6,"Fruitvale BART",,1,112710501,shp-19-16,0,0
13500010,12,6,"Oakland Amtrak at Jack London Square",,0,112711301,shp-12-56,0,0
11754020,88,3,"Downtown Berkeley",,1,113459502,shp-88-07,0,0
4223010,F,6,"U.C. Campus",,1,112712801,shp-F-20,0,0
10078010,52,6,"U.C. Campus",,0,112706801,shp-52-61,0,0
7692020,88,3,"Lake Merritt BART",,0,113454502,shp-88-08,0,0
4259010,1T,6,"Uptown Oakland",,1,112328201,shp-1T-05,0,0
12772020,800,3,"Richmond BART",,1,113453102,shp-800-83,0,0
13168070,36,14,"U.C. Campus",,1,112703307,shp-36-08,0,0
2704070,93,14,"Bay Fair BART",,1,113073807,shp-93-09,0,0
8466020,210,3,"Ohlone College",,0,113368302,shp-210-07,0,0
8454010,96,6,"Alameda Point",,0,112919601,shp-96-58,0,0
11737070,51B,14,"Berkeley Marina",,1,112703207,shp-51B-15,0,0
13793020,73,3,"Eastmont Transit Center",,1,113317102,shp-73-01,0,0
13176070,71,14,"Richmond Parkway Transit Center",,1,112400707,shp-71-03,0,0
2561070,33,14,"Piedmont",,0,112923707,shp-33-68,0,0
7190070,51B,14,"Rockridge BART",,0,112701807,shp-51B-16,0,0
12464070,51A,14,"Fruitvale BART",,0,112322407,shp-51A-55,0,0
7608010,NL,6,"Eastmont Transit Center",,1,112324601,shp-NL-10,0,0
2754020,210,3,"Ohlone College",,0,113366702,shp-210-07,0,0
341010,801,6,"Fremont BART",,0,113063401,shp-801-62,0,0
9803010,99,6,"Fremont BART",,0,113066501,shp-99-09,0,0
9682020,98,3,"Eastmont Transit Center",,1,113242602,shp-98-02,0,0
6899040,72,12,"Jack London Square",,0,113447004,shp-72-77,0,0
12158020,99,3,"Fremont BART",,0,113366502,shp-99-09,0,0
6601020,51B,3,"Rockridge BART",,0,113454302,shp-51B-16,0,0
4730070,800,14,"San Francisco",,0,112699307,shp-800-80,0,0
6199020,73,3,"OAKLAND AIRPORT",,0,113314702,shp-73-51,0,0
8421070,88,14,"Lake Merritt BART",,0,112701307,shp-88-08,0,0
13339010,1T,6,"Uptown Oakland",,1,112328501,shp-1T-05,0,0
1173010,212,6,"Pacific Commons",,0,113066201,shp-212-57,0,0
1257070,805,14,"Uptown Oakland",,0,112317707,shp-805-60,0,0
7160020,56,3,"Hayward BART",,1,113371002,shp-56-03,0,0
1336020,74,3,"Castro Ranch Road",,1,113449802,shp-74-01,0,0
4049010,20,6,"Downtown Oakland",,0,112718601,shp-20-62,0,0
9912040,696,19,"Redwood Rd. & Mountain Blvd.",,1,113136504,shp-696-01,0,0
10555020,10,3,"San Leandro BART",,1,113367502,shp-10-09,0,0
7758010,33,6,"Piedmont",,0,112919501,shp-33-68,0,0
7374070,12,14,"Oakland Amtrak at Jack London Square",,0,112703007,shp-12-56,0,0
5942010,88,6,"Downtown Berkeley",,1,112708901,shp-88-07,0,0
546020,36,3,"West Oakland BART",,0,113454702,shp-36-09,0,0
6592020,33,3,"Montclair",,1,113463502,shp-33-14,0,0
12307010,57,6,"Public Market Emeryville",,0,112920101,shp-57-63,0,0
13045020,90,11,"Coliseum BART",,0,113242502,shp-90-54,0,0
12767070,12,14,"Northwest Berkeley",,1,112703007,shp-12-14,0,0
5145020,67,3,"Downtown Berkeley",,0,113460502,shp-67-57,0,0
6320010,1T,6,"Uptown Oakland",,1,112329101,shp-1T-05,0,0
5026020,57,3,"Foothill Square",,1,113465302,shp-57-11,0,0
3976010,10,6,"Hayward BART",,0,113065001,shp-10-10,0,0
6054010,801,6,"Fremont BART",,0,113063601,shp-801-62,0,0
11032020,33,3,"Piedmont",,0,113463102,shp-33-68,0,0
1018010,51A,6,"Rockridge BART",,1,112327301,shp-51A-17,0,0
7232010,33,6,"Piedmont",,0,112919501,shp-33-68,0,0
3425020,1T,3,"San Leandro BART",,0,113315702,shp-1T-51,0,0
5135010,51A,6,"Fruitvale BART",,0,112326001,shp-51A-55,0,0
3682020,72R,3,"Jack London Square",,0,113450802,shp-72R-57,0,0
3837070,1T,14,"San Leandro BART",,0,112321807,shp-1T-51,0,0
7493010,86,6,"Hayward BART",,1,113063801,shp-86-01,0,0
13810020,71,3,"El Cerrito Plaza BART",,0,113445802,shp-71-51,0,0
2682010,88,6,"Lake Merritt BART",,0,112713101,shp-88-08,0,0
11518010,60,6,"Cal State East Bay",,1,113069501,shp-60-06,0,0
12751020,51A,3,"Fruitvale BART",,0,113319002,shp-51A-55,0,0
8852010,60,6,"Cal State East Bay",,1,113069501,shp-60-06,0,0
8746020,65,3,"Downtown Berkeley",,0,113457602,shp-65-57,0,0
1366020,12,3,"Oakland Amtrak at Jack London Square",,0,113460902,shp-12-56,0,0
8652070,99,14,"Hayward BART",,1,113076007,shp-99-10,0,0
10487020,O,3,"Fruitvale BART",,1,113321302,shp-O-03,0,0
12038070,21,14,"Dimond District",,1,112323807,shp-21-20,0,0
8693070,20,14,"Dimond District",,1,112323107,shp-20-18,0,0
4906010,200,6,"Union City BART",,1,113069801,shp-200-15,0,0
3291010,76,6,"El Cerrito Del Norte BART",,1,112397001,shp-76-06,0,0
615010,33,6,"Montclair",,1,112919301,shp-33-14,0,0
8880070,1T,14,"Uptown Oakland",,1,112321007,shp-1T-05,0,0
11006020,200,3,"Union City BART",,1,113373902,shp-200-15,0,0
5932020,93,3,"Castro Valley BART",,0,113374702,shp-93-56,0,0
7016010,86,6,"Hayward BART",,1,113063901,shp-86-01,0,0
145070,14,14,"West Oakland BART",,0,112317907,shp-14-59,0,0
4733020,NL,3,"Eastmont Transit Center",,1,113314202,shp-NL-10,0,0
8229010,96,6,"Dimond District",,1,112919701,shp-96-09,0,0
2448010,73,6,"OAKLAND AIRPORT",,0,112324001,shp-73-51,0,0
7496010,21,6,"Dimond District",,1,112719201,shp-21-20,0,0
149020,29,3,"Mandana Blvd. & Lakeshore Ave.",,1,113455502,shp-29-34,0,0
9005070,71,14,"El Cerrito Plaza BART",,0,112400707,shp-71-51,0,0
8267010,45,6,"Eastmont Transit Center",,0,112324501,shp-45-53,0,0
10116070,1T,14,"San Leandro BART",,0,112320907,shp-1T-51,0,0
5392010,73,6,"OAKLAND AIRPORT",,0,112326301,shp-73-51,0,0
8409070,57,14,"Public Market Emeryville",,0,112922107,shp-57-63,0,0
13398020,6,3,"Downtown Oakland",,0,113461402,shp-6-59,0,0
4364070,51A,14,"Rockridge BART",,1,112323007,shp-51A-17,0,0
6971010,21,6,"Oakland Airport",,0,112719201,shp-21-22,0,0
1553010,86,6,"Hayward BART",,1,113063901,shp-86-01,0,0
10889010,57,6,"Public Market Emeryville",,0,112920701,shp-57-63,0,0
8994020,12,3,"Oakland Amtrak at Jack London Square",,0,113460802,shp-12-56,0,0
9273010,18,6,"Lake Merritt BART",,0,112926101,shp-18-62,0,0
1438020,51B,3,"Berkeley Amtrak",,1,113453802,shp-51B-14,0,0
5641020,O,3,"San Francisco",,0,113321402,shp-O-53,0,0
5436010,72R,6,"Jack London Square",,0,112398601,shp-72R-57,0,0
4154020,73,20,"OAKLAND AIRPORT",,0,113312402,shp-73-51,0,0
4457020,72R,3,"Jack London Square",,0,113444202,shp-72R-57,0,0
4193070,200,14,"Fremont BART",,0,113080307,shp-200-60,0,0
11732020,40,3,"Downtown Oakland",,1,113316302,shp-40-16,0,0
4812020,57,3,"Foothill Square",,1,113464802,shp-57-11,0,0
10501100,840,24,"Uptown Oakland",,1,113312410,shp-840-10,0,0
375020,6,3,"Downtown Berkeley",,1,113461402,shp-6-14,0,0
4524020,14,3,"Fruitvale BART",,1,113316202,shp-14-15,0,0
9426020,212,3,"Pacific Commons",,0,113376002,shp-212-57,0,0
1760040,687,12,"BAY FARM ISLAND",,1,113153004,shp-687-01,0,0
7566020,79,3,"Rockridge BART",,0,113464402,shp-79-06,0,0
2663020,46L,3,"Grass Valley",,1,113318802,shp-46L-02,0,0
3940020,36,3,"U.C. Campus",,1,113455002,shp-36-08,0,0
